image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC0,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
101.jpg,0.7,185,33,0.8639115761555316,7,0.5426226258277893,0.25887492,0.0388899739583333,1.0,8.0,32.4,133.4,521.6,1920.5,6954.1,21633.1,33383.0,65,0.68240315,0.2382466,0.9787709,0.1506568,0.9360862,0.4372385,0.03726237,0.20912,0.1730694,705,-1.26729
80.jpg,0.31,28,2,0.8320623633764717,40,0.452688604593277,0.3452023,0.0315610362997658,1.0,8.0,36.4,166.5,733.3,3248.4,12399.7,34895.2,51677.5,75,0.8222223,0.1973665,0.9798533,0.0928965,0.914149,0.4216301,0.04081894,0.2703491,0.2416575,928,-0.718576
144.jpg,0.29,88,4,0.7822338203300904,26,0.4463315606117248,0.55554694,0.0963306666666666,1.0,8.0,21.3,65.7,274.6,1272.4,5965.2,22648.9,36417.6,10,0.7758924,0.9408844,0.7713835,0.07862128,0.7477537,0.4784946,0.1242187,0.4318667,0.1475031,364,0.219377
54.jpg,0.13,19,4,0.8604005579094368,19,0.3265260457992553,0.34686267,0.0126595052083333,1.0,8.0,38.7,191.3,1008.2,5210.0,23047.1,70165.8,95920.8,10,0.8657334,0.3769855,0.8802493,0.116737,0.831839,0.4790795,0.02429362,0.3995399,0.3974133,1411,0.506815
11.jpg,0.2,74,8,0.8863497494733044,9,0.4228896498680115,0.20010005,0.0210416666666666,1.0,8.0,27.6,115.1,465.5,1828.1,6024.1,17649.6,29914.2,25,0.74826545,0.1642051,0.9798446,0.1509459,0.9429426,0.4288703,0.01771484,0.2291569,0.2457236,628,-1.07175
155.jpg,0.62,130,12,0.7923040079158662,36,0.4665785431861877,0.44162145,0.0574246194379391,1.0,8.0,46.6,229.5,1012.1,3783.2,12911.5,37794.8,56262.6,20,0.71253437,0.6501669,0.8769923,0.07997389,0.8129767,0.4693396,0.08266979,0.3567684,0.4120461,1582,0.199057
100.jpg,0.59,131,15,0.8354447032361559,25,0.5536994338035583,0.34814796,0.1601953125,1.0,7.2,25.9,94.6,420.5,2039.2,9273.2,31844.8,50606.8,10,0.8400793,0.5063087,0.8555674,0.2059797,0.8602533,0.4670846,0.08395182,0.324821,0.4000473,566,-1.58604
197.jpg,0.53,202,11,0.7865370907619474,60,0.5621373653411865,0.4257825,0.0472443953804347,1.0,8.0,32.6,145.1,664.8,3092.2,12801.7,36994.7,52721.1,35,0.7073926,0.3906112,0.9520587,0.1206401,0.9047951,0.4289618,0.05707796,0.2435887,0.6735082,849,-1.50713
167.jpg,0.28,102,6,0.8624305307742169,38,0.475545197725296,0.26110506,0.0376541241496598,1.0,8.0,43.9,232.2,1117.4,4398.3,12483.3,27566.6,40044.3,20,0.7945429,0.09017331,0.9931345,0.1677028,0.9702309,0.3566553,0.01906356,0.1567398,0.5708033,1502,-0.803508
198.jpg,0.49,153,5,0.8006014931520106,44,0.5235822796821594,0.39515898,0.1329653333333333,1.0,7.5,40.5,230.4,1269.4,5713.5,18426.4,40782.4,54168.3,10,0.7911993,0.3571356,0.9486353,0.1151983,0.8827552,0.4462366,0.08573333,0.3343076,0.7273226,1658,-0.991426
7.jpg,0.4,114,14,0.8666147584870793,26,0.4663155376911163,0.23163241,0.0992057291666666,1.0,7.3,28.1,114.7,508.4,2326.8,9387.8,28139.4,42998.4,35,0.78584456,0.1880249,0.9670082,0.2891789,0.9404122,0.4518828,0.02960612,0.225383,0.3514688,777,-1.91896
160.jpg,0.31,92,3,0.8635591423710144,18,0.4274976253509521,0.23975024,0.02425,1.0,8.0,34.2,124.4,407.1,1428.6,5092.9,14843.8,22615.3,65,0.74242765,0.2322305,0.9088928,0.3070129,0.9109297,0.4620853,0.05852206,0.2851544,0.1798448,602,-0.616769
119.jpg,0.48,156,10,0.7885962152920954,32,0.4908242225646972,0.45408085,0.0781803385416666,1.0,7.9,27.6,114.4,477.0,2038.0,8275.3,27994.4,45426.9,15,0.65028983,1.110599,0.8052673,0.06590558,0.7468613,0.4811715,0.09267578,0.4178765,0.2099958,725,-0.240698
157.jpg,0.16,44,4,0.8738772524890424,10,0.3512303233146667,0.2394543,0.0147147147147147,1.0,7.7,24.7,69.1,226.9,867.6,3008.8,8053.9,12087.4,45,0.7953966,0.2059555,0.9379383,0.2621014,0.9312651,0.4575758,0.03655856,0.2147447,0.1439904,313,0.992595
77.jpg,0.69,179,24,0.8563361146223762,28,0.5321700572967529,0.27751014,0.05677734375,1.0,8.0,33.4,141.8,636.1,3021.2,12672.6,37169.5,54160.6,35,0.7288344,0.3891758,0.9399256,0.1831162,0.8901916,0.4665272,0.05036133,0.2630838,0.4023105,916,-1.1545
62.jpg,0.54,160,24,0.80311688905926,16,0.4957623779773712,0.39944535,0.0617005161579892,1.0,8.0,36.3,169.7,788.2,3385.1,12604.8,37528.1,56390.4,10,0.8591261,0.3138855,0.9643412,0.09949036,0.9150251,0.4294671,0.04797745,0.2154314,0.3118393,1053,-0.919608
166.jpg,0.59,137,20,0.8418722122796293,37,0.5056365728378296,0.3499829,0.0785091145833333,1.0,7.7,27.1,107.0,481.0,2307.6,10657.9,37164.3,57386.4,25,0.70559865,0.3812859,0.9574685,0.0980082,0.8849669,0.4686193,0.06597982,0.3134028,0.37149,645,-0.555816
99.jpg,0.32,46,2,0.7983374871492009,31,0.5216653943061829,0.5100652,0.1212890625,1.0,7.7,41.3,208.4,1042.5,4885.5,20005.2,62920.4,88440.5,35,0.79948115,0.6669601,0.8850223,0.07744175,0.7905343,0.4665272,0.1450391,0.3725423,0.4331726,1528,0.41334
179.jpg,0.61,146,9,0.7874635704845918,45,0.4994285106658935,0.5510575,0.0818131510416666,1.0,8.0,43.1,219.8,1095.1,4582.9,14926.0,37985.4,54935.5,75,0.71493053,0.7539743,0.910766,0.08185234,0.8250837,0.4539749,0.09839518,0.3603418,0.3192829,1575,-1.4541
27.jpg,0.43,75,6,0.824562370014204,42,0.5179028511047363,0.3379459,0.0442464953271028,1.0,8.0,32.2,127.7,555.9,2472.9,9880.3,28905.7,42985.0,65,0.8010937,0.1828097,0.9759813,0.1129721,0.9357462,0.415493,0.04570678,0.193492,0.2244993,743,-0.770078
124.jpg,0.22,28,3,0.740861569604434,19,0.3698690235614776,0.53842753,0.2129940119760479,1.0,7.5,36.8,179.6,898.7,4127.1,16470.6,45714.8,59631.0,15,0.8925066,1.566024,0.5897437,0.05597998,0.6544853,0.4839357,0.2051976,0.5217525,0.6360514,1358,-0.116601
90.jpg,0.19,47,6,0.8926054273351455,14,0.3843168020248413,0.19073321,0.0249153645833333,1.0,7.9,27.3,88.3,343.3,1448.6,5764.9,19454.7,32103.2,65,0.85624933,0.1405484,0.9793615,0.1436389,0.9383603,0.4267783,0.01614258,0.2019434,0.2358992,454,-0.860227
172.jpg,0.22,34,3,0.7428053544067286,33,0.4489210546016693,0.48196235,0.068772428229665,1.0,7.7,24.7,82.9,315.8,1255.6,4512.2,13038.4,21138.7,10,0.76682746,1.432868,0.8998117,0.1950352,0.8358493,0.4759615,0.0827826,0.3113711,0.1427096,503,-0.553352
115.jpg,0.2,34,4,0.8274744135113415,20,0.3894485533237457,0.31487086,0.065234375,1.0,7.6,29.7,126.2,572.8,2718.9,10731.0,27047.0,39119.5,65,0.74916553,0.8805784,0.9089766,0.1175539,0.8786402,0.4769875,0.06592122,0.2795345,0.4405357,896,-0.337179
158.jpg,0.38,76,7,0.8483448939259998,26,0.3515113294124603,0.30197918,0.0348920591787439,1.0,7.9,41.6,190.2,808.5,3043.7,9651.4,24762.1,35676.6,75,0.7141296,0.4312105,0.8423291,0.1767582,0.8345743,0.4660194,0.03383152,0.314372,0.2993954,1243,-0.240076
73.jpg,0.48,112,8,0.8599554169260383,16,0.531485378742218,0.26680708,0.0690281030444964,1.0,7.9,28.6,112.6,460.2,1904.1,7064.2,21228.5,34723.9,15,0.73055416,0.1991768,0.9230339,0.1769405,0.9149814,0.4575472,0.04508929,0.2395224,0.2261512,629,-0.887513
193.jpg,0.12,27,3,0.8620825461311913,18,0.3096124529838562,0.2610152,0.0146589578454332,1.0,7.8,24.0,84.3,336.1,1427.2,6045.2,21794.8,36207.0,75,0.7889663,0.175076,0.9749589,0.1415176,0.9356407,0.4339623,0.01920741,0.2371743,0.1642281,504,-0.875772
15.jpg,0.65,124,17,0.8760006099157783,16,0.468288391828537,0.23173872,0.04509765625,1.0,8.0,28.9,104.6,401.3,1683.5,6750.4,19653.5,29525.3,10,0.6957892,0.2972189,0.9560915,0.1934777,0.9214523,0.4707113,0.05482096,0.2062836,0.3199642,608,-0.297082
78.jpg,0.81,199,14,0.7770863107281074,38,0.6575178503990173,0.5104294,0.1190266927083333,1.0,8.0,43.5,209.5,969.0,3833.0,12021.5,31555.9,48054.4,55,0.7609223,0.6771844,0.9217918,0.1027918,0.8549614,0.4623431,0.107347,0.3302702,0.2577407,1421,-0.834599
190.jpg,0.65,155,8,0.7543696515287367,46,0.5835268497467041,0.5472615,0.1618229166666666,1.0,8.0,37.9,164.8,713.6,3005.3,11291.2,32534.8,46922.3,15,0.7648215,1.276308,0.8777531,0.06452277,0.7634584,0.4776536,0.1287587,0.4119936,0.3508625,1034,-1.23264
79.jpg,0.64,146,9,0.8229031765246834,52,0.5444594025611877,0.34881648,0.104208984375,1.0,7.8,33.4,176.4,951.5,4841.9,19613.5,54412.7,78919.2,10,0.81758213,0.6272268,0.8519862,0.09513204,0.8184103,0.4686193,0.05746094,0.3641764,0.6300909,1330,-1.73786
112.jpg,0.31,447,5,0.7943253636588287,31,0.5077215433120728,0.47015744,0.1084244791666666,1.0,8.0,34.8,140.1,641.7,2786.5,11081.5,36435.4,56781.2,45,0.8587725,0.8104623,0.8731228,0.1569584,0.8529892,0.4665272,0.09280599,0.3188998,0.7918378,828,-1.26881
109.jpg,0.59,154,5,0.8008118631869352,52,0.5110706686973572,0.5113149,0.100869140625,1.0,6.7,26.0,101.0,433.1,1955.9,8418.7,30059.2,48719.1,65,0.67817456,0.4975633,0.9511233,0.09324323,0.8823388,0.4514107,0.07823568,0.3062522,0.3360898,566,-0.690589
34.jpg,0.35,62,7,0.8727182324780425,1,0.4185277223587036,0.24147177,0.0221165105386416,1.0,8.0,26.5,90.5,377.0,1688.9,6486.7,19611.7,31259.5,45,0.738746,0.2811583,0.9770572,0.1238271,0.9304203,0.452978,0.03084382,0.1709565,0.1967298,508,-0.326325
114.jpg,0.82,166,17,0.7609708385761126,2,0.646700382232666,0.54217815,0.1565042747641509,1.0,8.0,40.6,203.7,1070.7,5431.6,21639.4,53738.4,71099.8,45,0.7966588,0.9774707,0.8799437,0.06394995,0.7781678,0.4739336,0.1460938,0.4284493,0.3625191,1592,-0.402197
84.jpg,0.44,92,9,0.8558495470741816,20,0.4322277903556824,0.25549564,0.0578015222482435,1.0,7.9,33.2,136.8,553.7,2194.8,7807.7,21814.9,32996.6,65,0.7283016,0.2446995,0.9793119,0.19575,0.9333314,0.4599057,0.03918326,0.2103691,0.1505286,836,-1.06266
86.jpg,0.39,74,12,0.8779100695010227,10,0.3860780298709869,0.1913535,0.0317370635910224,1.0,7.7,29.7,122.5,478.8,1704.3,5265.3,12820.1,19470.5,65,0.73882943,0.1777754,0.9174981,0.2724029,0.9444433,0.4673367,0.03389963,0.2369831,0.2382197,723,-0.045994
113.jpg,0.73,209,29,0.8068034157057328,51,0.6384897828102112,0.4806703,0.077648,1.0,7.5,32.7,149.3,723.1,3139.2,11943.8,35782.0,51408.0,35,0.6358843,0.3400828,0.9690166,0.08616123,0.8922132,0.4354839,0.07682667,0.3430685,0.3710937,1066,-2.14833
129.jpg,0.73,134,9,0.8394231396197505,32,0.59956955909729,0.32475686,0.10365925058548,1.0,7.8,37.3,168.8,685.1,2680.4,9358.1,24378.3,37680.1,75,0.70818496,0.3672279,0.9478751,0.1409639,0.9007134,0.452978,0.06520419,0.2691037,0.4899344,1020,-0.991164
152.jpg,0.72,84,10,0.7978264258736143,35,0.4936140775680542,0.39138496,0.0466956967213114,1.0,8.0,40.7,188.2,746.5,2638.8,8033.6,19617.9,27796.9,75,0.7305123,0.7859558,0.9246631,0.1490824,0.8519382,0.4733542,0.06685451,0.326782,0.1719419,1132,-0.919399
171.jpg,0.47,120,5,0.8513604820003492,31,0.4427445828914642,0.27802935,0.0381864539748953,1.0,8.0,26.3,100.7,406.6,1673.5,7015.9,24475.9,39101.9,10,0.7463632,0.2357436,0.9767088,0.1357939,0.9324606,0.4495798,0.03858198,0.2440006,0.345246,526,-1.37207
154.jpg,0.62,154,16,0.8426914250743714,45,0.5990528464317322,0.33288625,0.1274153645833333,1.0,7.6,30.6,124.6,585.8,2757.1,11546.6,34897.8,50194.8,10,0.76185405,0.2980569,0.9722596,0.2066282,0.8991561,0.4414226,0.06029297,0.2770779,0.2848374,721,-1.22007
127.jpg,0.64,259,12,0.835278023674447,28,0.5576112866401672,0.35810438,0.082080078125,1.0,7.9,37.0,150.2,694.5,3136.0,12183.0,34892.1,50018.4,10,0.70682645,0.6281559,0.9193946,0.1213688,0.8483359,0.4707113,0.08458659,0.3266026,0.252857,981,0.226923
31.jpg,0.44,38,5,0.8652649450859208,12,0.3292398154735565,0.2058725,0.0207147147147147,1.0,5.1,22.2,102.8,457.5,1775.9,5071.4,11429.5,17064.1,35,0.6960188,0.317259,0.9738079,0.2258039,0.9436471,0.4578313,0.02455255,0.2084905,0.4153154,667,-1.5921
39.jpg,0.24,122,7,0.8370297873319833,30,0.4309088587760925,0.3229659,0.0376573477751756,1.0,7.9,28.5,113.7,456.0,1945.4,7651.2,21424.0,31177.8,25,0.8121808,0.3380135,0.9664381,0.1478087,0.9324137,0.4433962,0.04990486,0.2236083,0.2636067,655,-0.488676
102.jpg,0.25,37,3,0.8597139739867524,25,0.3558664619922638,0.2672309,0.031423982869379,1.0,7.5,26.8,96.0,371.6,1532.5,6268.9,22483.1,37740.6,35,0.7814878,0.2053447,0.9698418,0.1168803,0.9178053,0.4498433,0.04506156,0.2151242,0.2731265,512,-0.179009
75.jpg,0.25,44,5,0.8636240173285971,15,0.3928806185722351,0.21216643,0.0154466501240694,1.0,8.0,41.1,162.8,616.9,1997.8,5091.1,11436.4,16904.0,85,0.76979136,0.1922397,0.961153,0.1847482,0.916585,0.46,0.05041486,0.1907969,0.3446932,891,0.118089
76.jpg,0.57,118,7,0.8515059976536102,15,0.516424834728241,0.27252772,0.081845703125,1.0,7.6,30.4,120.1,521.1,2458.6,10651.6,35843.5,58068.8,25,0.57155824,0.6278919,0.7952436,0.1217787,0.8187573,0.4811715,0.05089844,0.3519944,0.5133991,802,-0.595722
58.jpg,0.62,118,9,0.8056937305406485,44,0.5657596588134766,0.41330433,0.0847102864583333,1.0,7.9,36.6,146.2,621.3,2302.0,7215.6,19779.0,32048.4,35,0.7544259,0.4965343,0.9569676,0.1387716,0.8865385,0.458159,0.07149088,0.2772862,0.1711284,919,-0.608464
141.jpg,0.31,103,8,0.8626148151620843,26,0.4020012319087982,0.24767984,0.028176,1.0,6.1,24.5,97.0,424.4,1830.3,6750.2,17684.8,25803.6,30,0.85737586,0.2284064,0.9744112,0.1385752,0.9422593,0.4317269,0.02513067,0.2295484,0.4492654,571,-1.1082
93.jpg,0.51,108,9,0.8259078705383898,49,0.5015182495117188,0.30470946,0.0719408665105386,1.0,7.8,37.8,175.8,811.1,3588.6,13556.9,35863.8,50358.9,35,0.8010314,0.2673234,0.9664435,0.147817,0.9161059,0.4457547,0.04170814,0.2533055,0.5813111,1094,-1.59113
82.jpg,0.17,71,3,0.8408368232096611,10,0.3730012774467468,0.33078763,0.07305908203125,1.0,6.2,23.3,92.4,437.1,2235.8,10185.5,31657.2,47647.9,35,0.7958239,0.9483275,0.8669798,0.1570984,0.7673787,0.4780564,0.09577393,0.4238704,0.2493276,650,0.0636982
64.jpg,0.3,67,5,0.7907877651177353,31,0.5084933638572693,0.46915194,0.1788076810747663,1.0,8.0,36.1,152.1,701.0,3258.3,13119.4,39295.2,58478.0,10,0.74772775,0.7743115,0.8475671,0.06769963,0.771819,0.4788733,0.1654899,0.4453125,0.3924222,1073,-0.612751
188.jpg,0.48,120,9,0.9109777710074688,9,0.4943047761917114,0.15668361,0.0165983072916666,1.0,8.0,41.3,196.6,769.2,2500.5,6913.5,18061.1,30648.5,35,0.73206925,0.1253849,0.965665,0.1928976,0.9512642,0.452978,0.02616211,0.1706999,0.2188099,1186,-0.351689
68.jpg,0.4,150,7,0.83334785573058,27,0.4563102722167969,0.335938,0.0592838541666666,1.0,7.4,34.1,153.6,659.2,2664.7,9161.6,25706.8,39943.9,25,0.7761017,0.3118218,0.9586827,0.1481509,0.9106096,0.4414226,0.04025716,0.2751508,0.3208676,867,-1.05018
186.jpg,0.3,43,3,0.7037880347786397,45,0.4159119129180908,0.66725105,0.1374733893557423,1.0,8.0,39.8,194.1,1039.4,5277.0,20447.3,44997.3,53924.7,75,0.7551282,1.629017,0.7917656,0.07107159,0.7533758,0.4774011,0.147098,0.4285808,0.4479547,1602,-1.32181
111.jpg,0.36,97,7,0.7858185503398273,34,0.4335931241512298,0.3479273,0.1350629391100702,1.0,7.7,31.8,152.0,742.9,3075.0,8382.8,15505.8,19981.1,35,0.72147363,0.4277835,0.9696351,0.5309541,0.9527084,0.4386792,0.03236973,0.1917643,0.2164694,1111,-1.20298
131.jpg,0.16,100,4,0.8929760520217719,17,0.3556316494941711,0.20568927,0.011001207081545,1.0,8.0,32.4,115.6,501.9,2144.8,7997.1,23891.4,39255.8,15,0.83908105,0.2434967,0.9603488,0.1500048,0.890479,0.4396552,0.02867825,0.2770409,0.3559224,677,0.163291
151.jpg,0.17,84,3,0.8594604795821145,17,0.4053942859172821,0.29817876,0.0527180989583333,1.0,7.7,25.3,85.6,359.7,1692.4,7811.9,29276.6,49706.7,20,0.8325792,0.3929969,0.8821415,0.1415375,0.8424048,0.4728034,0.0484668,0.3530458,0.4091394,505,0.548862
35.jpg,0.56,79,6,0.7467393822679704,23,0.531097948551178,0.65167755,0.2341176470588235,1.0,8.0,46.9,252.1,1238.3,5515.6,21658.7,62261.8,84535.3,15,0.7968448,1.198898,0.7144932,0.06281796,0.6993542,0.4811912,0.215261,0.494397,0.4419812,1903,-0.463242
199.jpg,0.77,222,41,0.8092471745931316,30,0.5935325622558594,0.44227025,0.1452576112412178,1.0,8.0,33.1,139.4,627.1,2811.4,10526.3,29676.7,45572.7,10,0.6993682,0.5347971,0.8766229,0.1237896,0.8283348,0.4646226,0.1104728,0.3660178,0.306961,882,-0.933151
41.jpg,0.82,198,5,0.7712896432074343,40,0.6559974551200867,0.55476046,0.138,1.0,8.0,24.5,87.9,369.9,1639.5,6772.0,22150.4,34927.8,75,0.68389994,0.928823,0.8657185,0.06401709,0.7878516,0.4731183,0.1452587,0.3773244,0.1511463,519,-0.453425
184.jpg,0.73,139,14,0.7964057384328207,30,0.5717297196388245,0.38050282,0.0813820422535211,1.0,8.0,40.3,206.0,1024.0,4280.8,14359.9,37196.2,53654.5,45,0.74697524,0.778946,0.8701876,0.07802428,0.7840662,0.4787736,0.0671985,0.3866674,0.2850257,1662,-0.843118
138.jpg,0.77,201,36,0.7616675922483607,53,0.6275395750999451,0.5273723,0.1075746487119437,1.0,8.0,35.3,156.5,673.3,2679.6,9338.8,25706.2,38071.1,35,0.79844946,0.9078002,0.8533342,0.08546318,0.8034832,0.4716981,0.09637003,0.3445526,0.190685,1042,-0.5416
125.jpg,0.19,153,6,0.8336001855519211,22,0.4885042011737823,0.33415386,0.0435514322916666,1.0,8.0,33.3,125.2,487.3,1802.8,6164.1,19318.0,33017.0,30,0.79560673,0.4350906,0.961091,0.1151571,0.8742515,0.4623431,0.05295898,0.3233984,0.2879401,717,-0.545338
70.jpg,0.73,147,11,0.8241325334995011,51,0.5780001878738403,0.34207073,0.0500036592505854,1.0,7.9,34.1,156.0,702.5,3121.9,11840.3,34676.7,51858.4,15,0.78843826,0.3594997,0.9572095,0.09013047,0.8896209,0.4561129,0.05035861,0.2924388,0.328942,999,-0.896347
161.jpg,0.65,116,13,0.8324248688378265,40,0.5725147128105164,0.33755964,0.0895089285714285,1.0,8.0,32.2,143.9,677.8,3216.0,12237.0,30758.6,43848.1,75,0.742599,0.2952726,0.9396352,0.1458883,0.888682,0.4363208,0.06400395,0.2779177,0.5846696,844,-0.55946
51.jpg,0.73,154,44,0.8706855641992003,21,0.5601300001144409,0.2432444,0.050888671875,1.0,7.9,33.6,161.0,712.9,2725.6,9065.9,26229.4,42200.3,35,0.74531734,0.2249348,0.9624283,0.1635321,0.9280341,0.4393305,0.03098307,0.2149305,0.3152966,1025,-0.886598
