image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,gemini surprise score
abstract_368112.jpg,0.2794117629528045,67,3,0.8724982088777106,21.0,0.3044005334377289,0.19315583,0.0356298828125,5.3,18.4,57.3,186.8,619.8,2281.2,7891.7,18082.1,0.7449297,0.3331866,0.9526148,0.139912,0.9557849,0.4310345,0.02646973,0.1913167,1.0,236,-1.14193,20.0
abstract_40640.jpg,0.4117647111415863,144,2,0.7318115625039147,34.0,0.4494257867336273,0.54410964,0.1954873251748251,2.0,4.0,8.0,16.0,32.0,63.8,127.3,253.4,0.7239099,0.6918516,0.9267039,0.2215669,0.8277824,0.4670846,0.09598631,0.2992813,0.0,16,1.29129,35.0
abstract_364449.jpg,0.25,35,1,0.6645121008702453,5.0,0.2639156281948089,0.7395876,0.24336943793911,4.0,11.1,32.2,103.0,401.5,1649.8,6857.6,14935.2,0.7644326,3.037353,0.6215796,0.02924043,0.5759159,0.4890282,0.2495938,0.4871829,0.1111031,132,-2.0633,35.0
abstract_29192.jpg,0.1911764740943908,17,3,0.901920881950867,3.0,0.1604720503091812,0.15139966,0.0222970360824742,5.6,16.4,47.5,168.9,560.1,1958.4,7346.1,14623.0,0.78463316,0.3422358,0.9183609,0.3379648,0.953699,0.4626556,0.01498711,0.188793,0.2106601,218,0.225433,65.0
abstract_945063.jpg,0.0147058824077248,8,2,0.954606246424912,1.0,0.0706644281744957,0.025777511,0.0,7.1,14.0,24.0,46.0,92.7,284.0,1033.3,2766.5,0.59407145,0.01861614,0.9932438,0.268697,0.9906919,0.4283019,0.04139071,0.1104096,0.02747364,50,-3.1423,25.0
abstract_228123.jpg,0.2205882370471954,17,1,0.7693532703263815,23.0,0.3079347610473633,0.48920137,0.1461795691287878,2.0,4.0,8.0,16.0,32.0,64.0,128.0,255.0,0.74115896,1.677989,0.9042912,0.2719158,0.8381206,0.4655173,0.1105646,0.2140694,0.0,16,1.3685,35.0
abstract_94233.jpg,0.2205882370471954,18,2,0.9021412741409236,19.0,0.2150441706180572,0.15833808,0.01285408004158,5.8,23.0,79.0,264.5,1001.9,3820.9,11387.3,17219.9,0.7713577,0.09126787,0.9832425,0.5429325,0.981577,0.3891214,0.01786642,0.1300806,0.4294035,368,0.429739,65.0
abstract_644420.jpg,0.529411792755127,63,2,0.822424795682967,52.0,0.5091312527656555,0.40081602,0.064699074074074,8.0,40.4,191.1,986.6,5069.0,21407.9,59117.8,80853.8,0.6738799,0.5304068,0.938706,0.08587535,0.8543758,0.4707113,0.08563368,0.2983864,0.4685299,1372,-1.27446,65.0
abstract_364473.jpg,0.2794117629528045,83,1,0.8330951320573812,13.0,0.3284057378768921,0.33961412,0.0387470794392523,5.0,23.2,94.2,446.8,2146.6,8816.5,27229.9,45969.3,0.8133981,0.46681,0.9220998,0.1276625,0.9342499,0.4642857,0.03798774,0.2448783,1.0,616,-0.901731,75.0
abstract_449295.jpg,0.25,19,3,0.9109304667919974,20.0,0.2720724046230316,0.12279016,0.0623736443625946,4.0,14.0,47.3,180.3,700.4,2626.4,7981.3,13266.8,0.7788479,0.08061294,0.9772276,0.5995179,0.9708126,0.3740741,0.02068754,0.1639301,0.4296167,239,-1.65556,45.0
abstract_122005.jpg,0.5,35,2,0.7907199613977217,51.0,0.479741483926773,0.5328103,0.0952006807031518,8.0,22.0,58.3,180.7,718.2,2966.3,11126.0,20825.5,0.79508203,0.3220651,0.9641229,0.09704074,0.8760803,0.4048673,0.0955193,0.1655569,0.05107677,227,-0.848355,75.0
abstract_245263.jpg,0.3676470518112182,51,1,0.748823391446176,34.0,0.3932826817035675,0.5840016,0.0721217105263157,7.7,24.9,91.8,398.9,1960.0,9648.3,37669.4,59174.3,0.847016,0.6533235,0.9339949,0.07406962,0.8483611,0.4597458,0.06525987,0.3215592,0.2587041,555,-0.830634,35.0
abstract_936855.jpg,0.4705882370471954,70,0,0.848501308508003,2.0,0.457414448261261,0.32409084,0.0726048565121412,2.0,3.9,7.3,13.7,26.8,52.9,105.2,207.2,0.69052887,0.5310011,0.8495039,0.1133385,0.8449318,0.4824561,0.05586645,0.2658379,0.0,15,1.56777,30.0
abstract_440339.jpg,0.25,55,2,0.8716264701237783,2.0,0.2834126055240631,0.2176143,0.0512274343544857,3.7,15.7,55.4,211.6,853.6,3328.2,12229.5,23454.7,0.73871815,0.3606223,0.8873802,0.1641163,0.8835818,0.4625551,0.0393497,0.2758137,0.5308383,322,-0.412235,35.0
abstract_33857.jpg,0.1176470592617988,13,2,0.9070047087866084,7.0,0.1303647011518478,0.13767718,0.0844811182669789,2.0,4.0,8.0,15.7,30.8,60.6,119.5,235.1,0.7565141,0.2145723,0.9873162,0.349593,0.9287699,0.460815,0.01535787,0.1214164,0.0,16,1.52987,10.0
abstract_319598.jpg,0.2205882370471954,22,5,0.8476278054372889,16.0,0.2479332387447357,0.2548102,0.0256912630890052,2.0,4.0,8.0,16.0,32.0,64.0,127.9,255.4,0.84788406,0.1751674,0.9803905,0.1714385,0.9464899,0.3973684,0.02737238,0.1429428,0.0,16,1.48566,65.0
abstract_49950.jpg,0.3676470518112182,23,0,0.8042674197809863,36.0,0.3803830742835998,0.6283759,0.1529231770833333,6.0,19.7,85.0,413.7,2255.5,11760.9,46836.7,72736.2,0.85409045,0.3946498,0.9318867,0.08806639,0.8289148,0.3995816,0.2030892,0.2625141,0.3265128,515,1.97569,35.0
abstract_400096.jpg,0.4264705777168274,131,1,0.7980791048900966,62.0,0.4908531606197357,0.4505433,0.0640271347736625,7.9,23.3,81.5,329.1,1509.7,7328.8,28669.4,45775.8,0.7437938,0.2400282,0.9714715,0.1123575,0.8956985,0.3953488,0.07188786,0.2540134,0.1699735,396,-0.177003,30.0
abstract_295161.jpg,0.3088235259056091,21,1,0.8679764020519752,25.0,0.3330608606338501,0.23530477,0.0303635817307692,7.4,39.7,194.1,976.3,4569.2,15273.2,28774.7,34268.5,0.80518657,0.4712909,0.947099,0.5358639,0.9550031,0.4592476,0.04229267,0.143764,0.3764411,1268,-0.44874,65.0
abstract_905074.jpg,0.5,116,6,0.784031062995727,21.0,0.5172953605651855,0.48951957,0.0783356417359187,7.5,29.0,113.8,484.1,2092.4,6661.3,12510.0,15778.4,0.71025234,0.6003467,0.9658976,0.1997134,0.9019374,0.4383803,0.07147276,0.1727862,0.2212533,604,-1.4082,75.0
abstract_740008.jpg,0.3235294222831726,39,0,0.7774102435329491,42.0,0.3425130546092987,0.46473682,0.1703632478632478,2.0,4.0,8.0,16.0,31.9,63.5,126.7,252.5,0.7973731,0.8770347,0.9046161,0.3427033,0.8790919,0.4623955,0.06941142,0.1975809,0.0,16,1.29926,75.0
abstract_256686.jpg,0.5441176295280457,229,1,0.8230828498884163,58.0,0.5123914480209351,0.28326783,0.0520129003558718,4.1,17.7,70.6,333.9,1626.7,7297.6,26576.5,48735.2,0.7121548,0.1431094,0.9713923,0.160078,0.937492,0.3369906,0.04760899,0.2331517,0.8746381,432,-1.15851,45.0
abstract_141631.jpg,0.294117659330368,68,2,0.8365164920079763,7.0,0.2850139439105987,0.22749352,0.038081425299381,7.3,26.6,97.7,401.0,1695.1,5748.7,14103.9,21514.7,0.8477778,0.2619958,0.9202917,0.2297663,0.959578,0.4387255,0.03492316,0.1385791,0.7074491,545,-0.0640056,65.0
abstract_640068.jpg,0.5882353186607361,341,1,0.708280021912969,57.0,0.5866526365280151,0.63173765,0.1793097124413145,7.7,28.0,106.0,458.3,2195.4,10375.5,38033.5,57563.7,0.76379764,1.21586,0.8371054,0.05728416,0.7730006,0.4693396,0.1706206,0.3833676,0.4471661,629,-0.100118,65.0
abstract_213577.jpg,0.2352941185235977,6,2,0.9189655119124308,1.0,0.2455999851226806,0.07192625,0.01546875,2.0,5.0,15.4,62.3,240.8,1012.8,4024.2,8620.4,0.624723,0.04161595,0.9741186,0.2834659,0.9796402,0.4514925,0.02347801,0.1879032,0.6949465,77,0.105203,85.0
abstract_60480.jpg,0.4117647111415863,519,1,0.7507299500080488,2.0,0.452577143907547,0.6886418,0.24752197265625,4.7,17.2,70.3,295.0,1387.2,6665.8,26983.9,48153.3,0.8196457,0.9379646,0.8151297,0.09612755,0.7595101,0.4745098,0.1805634,0.3664225,0.3200472,377,-0.228854,35.0
abstract_144286.jpg,0.3235294222831726,85,2,0.8692255627650795,12.0,0.3205004632472992,0.1838053,0.0117032027363184,4.0,15.3,57.5,197.4,775.7,3048.4,10887.8,19425.0,0.8215526,0.1264959,0.9891984,0.1370688,0.957561,0.435,0.01368937,0.1782649,0.2916738,231,-0.626706,65.0
abstract_735531.jpg,0.4117647111415863,50,3,0.8690731060151151,22.0,0.3933239877223968,0.21107015,0.0319779411764705,7.0,30.3,125.6,509.6,1983.5,6773.1,19161.8,29259.8,0.7880067,0.1152757,0.9928205,0.196646,0.9573589,0.4123223,0.01563235,0.2028873,0.240775,727,-0.881177,90.0
abstract_653107.jpg,0.3970588147640228,70,0,0.8652441615874865,32.0,0.4163345098495483,0.22372374,0.0501698301698301,5.0,26.2,140.7,688.6,2955.1,10478.3,29598.9,46257.7,0.7085215,0.09997498,0.979986,0.1824585,0.9560436,0.3266475,0.01904096,0.163171,0.7564455,860,-0.542404,75.0
abstract_17861.jpg,0.2647058963775635,53,2,0.8266478630887727,20.0,0.2862358391284942,0.3666733,0.0475644307902372,4.7,21.3,79.1,335.5,1559.8,6182.5,16094.8,23852.6,0.76920253,0.1984982,0.9872121,0.2514295,0.9614475,0.3964968,0.03615634,0.1678887,0.4618028,458,-0.576414,65.0
abstract_842136.jpg,0.2352941185235977,18,2,0.8341480954238895,22.0,0.2568391263484955,0.3421452,0.055583475298126,2.0,4.0,8.0,16.0,32.0,63.9,127.6,254.8,0.8141541,0.924516,0.9309326,0.4702947,0.891306,0.4726027,0.08496167,0.142297,0.0,16,1.29151,75.0
abstract_133122.jpg,0.529411792755127,41,2,0.8159762976191285,12.0,0.5428287982940674,0.34347457,0.1658174097664543,5.6,26.2,125.1,593.7,2637.9,9555.1,25386.3,41245.2,0.76815814,0.4519847,0.8869686,0.2660128,0.885318,0.4451411,0.09781715,0.2758515,0.5844843,841,-1.52222,75.0
abstract_653337.jpg,0.5,46,3,0.7394780119671772,53.0,0.5368513464927673,0.5550208,0.1615229800936768,8.0,63.5,450.3,2748.1,12045.5,32281.1,54244.4,65562.5,0.85075736,0.4932619,0.9517245,0.2615185,0.8957725,0.4410377,0.09682743,0.2665398,0.7446207,3522,-1.8231,75.0
abstract_400318.jpg,0.4558823406696319,108,18,0.8111560141490933,51.0,0.4083144962787628,0.3184909,0.0236390415226873,7.3,39.7,205.7,1121.5,5571.7,20477.4,50270.9,69298.3,0.8955881,0.3554569,0.9608508,0.1286388,0.9047184,0.4223827,0.02955588,0.2602617,1.0,1436,0.547944,25.0
abstract_10604.jpg,0.4117647111415863,21,1,0.8737369607674053,40.0,0.3484223484992981,0.22105776,0.0133039529914529,8.0,30.8,125.9,573.0,2703.6,11622.3,37835.6,58300.8,0.76986444,0.2352954,0.9820581,0.1287521,0.9609959,0.4231975,0.009209402,0.2026656,0.3499435,709,-1.4318,75.0
abstract_837436.jpg,0.529411792755127,75,1,0.8329229650357645,24.0,0.5443488359451294,0.26706102,0.1221711753731343,3.7,10.8,28.8,83.8,309.7,1255.8,5848.0,16354.2,0.7480668,0.1240029,0.952907,0.2566812,0.9406949,0.3707865,0.07436567,0.2318851,0.6334687,97,-0.452954,65.0
abstract_292611.jpg,0.3823529481887817,48,1,0.7888620444696398,53.0,0.4376090764999389,0.49608374,0.1568568232662192,7.4,28.4,124.9,611.7,3042.4,13613.7,40321.3,54348.0,0.7339775,0.6832633,0.9323811,0.2046823,0.8453016,0.446128,0.08082401,0.2963311,0.4937739,813,-1.7781,45.0
abstract_952929.jpg,0.3676470518112182,49,3,0.7882619231047313,60.0,0.419849157333374,0.53684026,0.0782059099437148,7.1,20.1,60.7,237.4,1030.5,4905.0,21372.4,42272.5,0.76915133,0.4950024,0.9424325,0.06796152,0.8184363,0.4561403,0.09567777,0.3479432,0.1677119,303,-1.22375,45.0
abstract_767770.jpg,0.4411764740943908,77,4,0.8260668045383217,13.0,0.4777106046676636,0.3414081,0.0634618291761148,8.0,45.6,267.4,1549.2,7736.1,25289.2,46566.3,58989.3,0.78503835,0.2573586,0.909494,0.1909989,0.9085575,0.4545455,0.08007936,0.2969476,0.8087981,2049,0.293147,85.0
abstract_739633.jpg,0.25,49,10,0.8966070068536949,38.0,0.2435361295938491,0.15213591,0.0068489583333333,4.0,16.3,68.8,307.0,1524.7,6792.8,23973.5,43069.5,0.85634387,0.07701089,0.9820496,0.2309693,0.9716489,0.41841,0.008978588,0.1802595,0.7928797,353,0.777025,35.0
abstract_61095.jpg,0.1764705926179886,16,3,0.8922272087770154,5.0,0.1710643321275711,0.12971385,0.0239937060889929,6.4,30.9,120.1,421.8,1231.2,2988.6,7421.5,13396.6,0.8116588,0.07591696,0.994696,0.4736165,0.984111,0.4075235,0.01035568,0.1273273,0.5646642,612,-1.45964,25.0
abstract_196829.jpg,0.2205882370471954,38,1,0.8464842880943193,19.0,0.2870055437088012,0.23527259,0.09189,4.0,12.2,41.2,156.8,605.7,2401.1,7656.4,11971.1,0.8706981,0.1718285,0.9860328,0.6449977,0.9732428,0.403537,0.0200125,0.10763,0.09131935,188,-0.993958,35.0
abstract_313976.jpg,0.073529414832592,3,0,0.815927297139741,16.0,0.1319694966077804,0.34913248,0.0198274739583333,5.9,30.2,154.5,781.5,3659.0,11861.8,30711.2,49438.6,0.8496405,0.9675307,0.8094736,0.08120146,0.7833129,0.4895397,0.07956055,0.2769813,0.9024749,1134,-0.487666,75.0
abstract_70268.jpg,0.2058823555707931,27,5,0.8646531822293607,15.0,0.2108558416366577,0.17124796,0.012512677484787,5.7,21.4,92.2,377.3,1331.0,3296.5,5151.6,6224.2,0.8324029,0.1594403,0.992986,0.476166,0.9833444,0.377551,0.0134001,0.06709453,0.2961602,541,-0.0303682,35.0
abstract_743193.jpg,0.3529411852359772,67,1,0.8644948229902765,56.0,0.3525423407554626,0.2734788,0.0268297655453618,8.0,37.9,184.6,944.4,4407.0,15992.8,41231.5,58026.9,0.893484,0.35577,0.918505,0.1738611,0.9611404,0.4512535,0.02975025,0.1473845,0.6503953,1161,-0.490327,10.0
abstract_367209.jpg,0.3823529481887817,130,2,0.7544707708276045,50.0,0.4620440304279327,0.5191446,0.0941541798107255,7.9,22.5,70.8,270.2,1166.4,4483.6,13898.0,21980.9,0.84213805,0.1779002,0.9834459,0.3297559,0.9360203,0.4171975,0.03819992,0.2184017,0.09334486,390,-1.58479,10.0
abstract_73624.jpg,0.2352941185235977,25,2,0.7948180538421842,36.0,0.2838399708271026,0.39996582,0.0433212209302325,6.9,27.1,88.5,319.7,1061.7,2670.0,5438.8,7634.4,0.82975435,0.3739564,0.9564487,0.3397928,0.9495543,0.4275701,0.04483648,0.1416618,0.2287129,447,-0.818428,85.0
abstract_289596.jpg,0.2647058963775635,12,2,0.8932098221400998,7.0,0.2436492592096328,0.18784565,0.1108509887005649,5.9,21.9,65.6,209.9,687.1,2382.7,8805.4,17551.2,0.74772936,0.1492728,0.9385386,0.2523591,0.9317332,0.4319728,0.03930438,0.2186864,0.5548,332,0.373553,75.0
abstract_106769.jpg,0.1176470592617988,18,2,0.9029684044144074,1.0,0.0856780037283897,0.10407578,0.0562865925058548,2.0,3.0,6.0,12.0,23.4,46.4,92.4,184.4,0.8731833,0.06312557,0.9778067,0.7135545,0.9787058,0.4268868,0.01360143,0.06536275,0.0,12,1.85521,45.0
abstract_271812.jpg,0.4558823406696319,100,2,0.7631564210197558,44.0,0.4746080338954925,0.6138943,0.1323273809523809,7.7,24.7,87.5,355.5,1661.8,7948.7,31395.0,52789.6,0.7617557,0.6717997,0.9437463,0.06995918,0.8092638,0.4731801,0.1002381,0.3595079,0.223148,486,-0.0797591,20.0
abstract_920400.jpg,0.6323529481887817,115,2,0.8815653108562378,43.0,0.5822707414627075,0.19812691,0.0289342350746268,7.9,37.9,177.0,877.7,4558.6,20798.3,66517.8,97936.1,0.6906517,0.06680692,0.966971,0.2437354,0.9673344,0.3838951,0.01549207,0.2109126,0.6975883,1030,-0.868222,75.0
abstract_830128.jpg,0.2205882370471954,51,3,0.9182652749654602,12.0,0.2930733561515808,0.14696163,0.0110056584362139,7.7,29.3,117.6,499.2,2291.2,8853.6,24071.4,35767.3,0.8389187,0.09926561,0.9912306,0.252827,0.9693668,0.4289694,0.0226749,0.127542,0.588119,610,-1.63638,10.0
abstract_206268.jpg,0.4117647111415863,124,1,0.843578434181623,37.0,0.4209573268890381,0.34265435,0.0309895833333333,5.9,20.9,83.0,375.0,1788.1,7799.3,26531.3,43114.0,0.71480834,0.2660718,0.8828596,0.1914874,0.8864483,0.4625,0.09221859,0.2592804,0.369641,461,0.700706,15.0
abstract_55056.jpg,0.4852941036224365,86,3,0.7275874014502297,41.0,0.4908055067062378,0.59814227,0.1238126547029703,7.2,25.2,102.4,463.0,2188.3,9240.4,30315.0,45170.6,0.70035183,0.9661251,0.9068053,0.155021,0.8329749,0.4733542,0.1210435,0.3224487,0.2851921,649,-0.401653,10.0
abstract_367630.jpg,0.1911764740943908,9,2,0.863283184264828,10.0,0.167458489537239,0.18025792,0.0277645055375869,4.0,12.0,36.3,133.8,540.3,2236.5,7083.2,14611.8,0.76258606,0.1157323,0.9579897,0.3907011,0.9764369,0.4606742,0.03872329,0.1849987,0.9271986,185,-0.547731,45.0
abstract_25092.jpg,0.3235294222831726,24,1,0.8646230650662626,24.0,0.2890856564044952,0.1947277,0.0279649077868852,3.0,10.4,43.2,203.0,961.8,4127.5,15023.9,29782.0,0.79640937,0.2100265,0.9413728,0.1525325,0.8999549,0.4814815,0.02625192,0.2523,1.0,336,-0.230961,75.0
abstract_110439.jpg,0.3382352888584137,83,1,0.8621822694337631,6.0,0.3474292457103729,0.2595161,0.0184407552083333,7.6,33.5,141.7,538.7,1922.7,4956.4,9043.5,11385.3,0.8634122,0.1859024,0.9912214,0.368588,0.9714196,0.3933055,0.02066406,0.1096983,0.1516449,789,0.00258985,35.0
abstract_954998.jpg,0.4117647111415863,52,10,0.8939864993404968,30.0,0.3985238373279571,0.13780509,0.079187925170068,8.0,38.5,190.0,854.8,3421.5,10822.7,25040.7,36299.9,0.8368162,0.06431857,0.9751448,0.3858564,0.9716333,0.368421,0.01638818,0.162325,0.7403718,1090,-0.481207,85.0
abstract_270212.jpg,0.3382352888584137,77,8,0.8857218513886198,11.0,0.3198810815811157,0.1694416,0.0452722482435597,6.5,26.2,114.0,551.3,2518.9,8184.9,17061.4,23973.5,0.8471237,0.1745739,0.9623769,0.2771745,0.9502438,0.4433962,0.02146151,0.1703381,0.2594398,780,-0.629779,45.0
abstract_904687.jpg,0.3676470518112182,54,0,0.8311285194188994,36.0,0.3779035806655884,0.39402625,0.0704562193126022,7.5,26.3,97.1,400.7,1762.8,7739.8,30583.4,55294.5,0.84815776,0.2523771,0.9701688,0.1289603,0.9148859,0.4110276,0.03997954,0.2266026,0.3508339,521,-0.404732,35.0
abstract_13672.jpg,0.1617647111415863,5,2,0.923256804859884,1.0,0.213940292596817,0.11261262,0.0,8.0,31.3,136.1,683.8,3564.3,16822.1,51430.2,71128.8,0.71122116,0.03334289,0.9927207,0.2069815,0.9833286,0.4070513,0.02532947,0.1707479,0.8906729,787,0.67195,15.0
abstract_28938.jpg,0.1176470592617988,10,1,0.8713486111478556,24.0,0.1823659092187881,0.23503712,0.0111461908030199,7.7,34.3,142.3,550.3,1930.4,6513.7,20917.9,33688.4,0.8048574,0.2020211,0.9839857,0.1522118,0.9519381,0.4059829,0.01110844,0.1602631,0.1423931,798,-0.477817,35.0
abstract_860742.jpg,0.4705882370471954,122,3,0.6931594061922673,22.0,0.527442216873169,0.66094214,0.1352326127819549,7.7,36.3,179.4,989.6,5193.4,20821.5,51891.3,72405.5,0.7145621,2.367783,0.7752597,0.09019446,0.7690831,0.481203,0.1452914,0.3883514,0.7501906,1638,1.35932,65.0
abstract_527160.jpg,0.5441176295280457,141,1,0.8038722726992016,46.0,0.5195906162261963,0.3860383,0.148816199376947,7.2,25.0,92.4,370.7,1500.2,5135.9,12556.6,16623.4,0.64855486,0.4732396,0.8944078,0.2905991,0.8947166,0.4630873,0.08387331,0.3073451,0.3571902,540,-0.763205,70.0
abstract_271181.jpg,0.2352941185235977,27,2,0.9101728096669506,1.0,0.2145649641752243,0.118111774,0.0048919882550335,6.0,26.4,109.9,494.5,2052.4,6918.3,18004.6,26434.7,0.8953704,0.04728708,0.9860387,0.3501783,0.9779717,0.3299663,0.01284868,0.1358641,0.3086081,617,-0.174831,75.0
abstract_742389.jpg,0.5147058963775635,149,10,0.8838135421137799,12.0,0.5720971822738647,0.21263824,0.12763671875,4.1,18.0,74.2,336.7,1552.3,6056.9,17641.7,27112.9,0.6637317,0.1785896,0.842987,0.6051182,0.9413949,0.4330544,0.06173828,0.2173025,0.2553411,469,-0.492558,30.0
abstract_377717.jpg,0.0147058824077248,49,1,0.853624688259599,18.0,0.0811103582382202,0.23149243,0.0394886363636363,4.0,15.0,57.7,225.1,870.6,2867.9,6569.3,9578.8,0.87281936,0.2461984,0.9525743,0.8349071,0.9808196,0.3982759,0.01636739,0.04682318,0.08864014,301,-1.20089,35.0
abstract_136765.jpg,0.2647058963775635,11,0,0.9111329056443754,15.0,0.2546723484992981,0.11223139,0.0392762810353935,3.4,10.8,37.0,144.4,562.6,2137.2,7127.2,17109.2,0.7984325,0.08128066,0.9849176,0.2636041,0.9669857,0.4920382,0.01114633,0.1408644,1.0,206,0.276245,20.0
abstract_696700.jpg,0.1911764740943908,14,2,0.8996742611749432,11.0,0.1653153598308563,0.11590369,0.0121816451990632,7.7,15.2,42.7,120.5,414.5,1520.2,5004.0,9018.3,0.82603514,0.03713721,0.9925082,0.1856227,0.9817051,0.3584906,0.01293545,0.1192904,0.0678528,143,-0.0418098,35.0
abstract_413275.jpg,0.1176470592617988,31,6,0.929166448134088,14.0,0.1856509000062942,0.08180427,0.0049756944444444,8.0,34.9,158.8,668.3,2088.5,4637.4,8163.9,10056.6,0.7321004,0.08547383,0.9679382,0.7989998,0.9831471,0.421875,0.01037153,0.0418287,0.1885823,994,0.0529594,20.0
abstract_910114.jpg,0.6617646813392639,60,0,0.7496310199909852,53.0,0.6972498297691345,0.6988323,0.2545683111954459,5.6,24.2,105.3,507.2,2651.1,13165.4,52304.6,87904.1,0.6371381,1.824783,0.6702583,0.0451685,0.6675308,0.480916,0.2468928,0.4756064,0.4026461,791,0.731171,65.0
abstract_372752.jpg,0.1764705926179886,49,2,0.8198066298782001,34.0,0.2358838766813278,0.28880796,0.03948486328125,2.0,4.0,8.0,16.0,32.0,64.0,128.0,255.7,0.81594795,0.3862383,0.9652004,0.2099151,0.9265131,0.4357367,0.04609863,0.1614909,0.0,16,1.54752,65.0
abstract_650364.jpg,0.2794117629528045,46,3,0.8969653598743057,14.0,0.3080865144729614,0.1835522,0.0253029632905793,7.8,19.7,44.3,128.6,480.3,1876.3,6600.8,11594.7,0.7410571,0.2819225,0.971755,0.2227294,0.9558175,0.4326648,0.02942946,0.1730274,0.05073681,165,0.399031,65.0
abstract_921956.jpg,0.3823529481887817,115,1,0.8125852685655715,28.0,0.3784123063087463,0.3891191,0.0614342105263157,6.9,29.5,126.5,645.5,3397.1,16580.0,62140.0,104174.0,0.7561319,0.4278689,0.9513673,0.1067634,0.8742754,0.4548872,0.08134539,0.3272983,0.6986536,834,-1.15488,65.0
