image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
1593035.jpg,0.761,247,12,,,0.6743473410606384,0.28729656,0.086163838704427,7.9,35.3,152.5,687.1,3032.7,12041.3,37125.2,60848.5,75,0.7237743,0.1955174,0.9760292,0.2324321,0.9348638,0.3942559,0.04192988,0.2208243,0.1823196,899.0,-0.926971
160.jpg,0.4473,88,7,,,0.523551881313324,0.47157726,0.0606640625,7.9,35.6,169.8,820.1,3462.0,10062.7,18286.8,21491.9,35,0.8482468,0.3411964,0.9578441,0.1699524,0.9013326,0.4285714,0.07390625,0.2131207,0.7186204,1053.0,0.12086
1711.jpg,0.5257,211,13,0.849331789930646,51.0,0.6227917671203613,0.3268844,0.0555826822916666,8.0,38.9,155.6,651.8,2613.3,9337.5,26735.0,40328.6,75,0.75516856,0.309018,0.9401457,0.1445082,0.9063437,0.4372385,0.05403971,0.2062099,0.3575366,885.0,-1.12298
2315718.jpg,0.545,225,14,,,0.6295552253723145,0.40883422,0.095614973262032,8.0,29.1,117.0,492.2,2098.9,8071.9,23109.7,34274.5,75,0.6806317,0.666622,0.8870262,0.1133222,0.8153034,0.4758064,0.07072727,0.3896346,0.1517251,720.0,-0.557451
2315726.jpg,0.1493,92,8,0.8354485175682798,33.0,0.3716198801994324,0.31565738,0.0545525525525525,8.0,29.9,124.6,533.8,2201.2,7380.1,18324.1,27004.1,75,0.7511313,0.3462601,0.8795921,0.2339025,0.8834385,0.469697,0.03950751,0.3411872,0.4584224,752.0,-0.143373
2316138.jpg,0.2165,57,4,0.8838420998609995,18.0,0.3548140823841095,0.21944755,0.027696,7.7,27.7,107.5,448.5,1804.6,5959.0,15988.9,25587.8,10,0.79702836,0.1377154,0.9082857,0.5792276,0.9494557,0.4569893,0.02624,0.2805867,0.3455903,665.0,-0.0827239
2317249.jpg,0.202,88,2,0.8592827208987233,21.0,0.3633706271648407,0.22481158,0.0441921921921921,7.2,22.4,79.6,293.4,1127.7,4027.8,11958.7,18952.8,35,0.8493116,0.1408523,0.9867051,0.2050026,0.9557285,0.430303,0.01254655,0.1947668,0.1656077,398.0,-0.486956
2318042.jpg,0.3023,43,6,0.793174538750162,48.0,0.3609335124492645,0.4169918,0.0933493333333333,8.0,34.4,152.8,729.5,3444.1,13223.9,34024.7,44853.8,20,0.7861785,0.4455524,0.9598998,0.1144486,0.8716832,0.4543011,0.06496533,0.2849013,0.393253,927.0,-0.820431
2318061.jpg,0.7995,273,4,,,0.7302219271659851,0.5636147,0.1357459395738735,8.0,40.8,206.8,1004.4,4427.7,16127.3,39669.6,51452.8,85,0.7684805,1.405391,0.8702937,0.1128514,0.8211377,0.4730942,0.1102919,0.3555492,0.3976886,1376.0,-1.21222
2318308.jpg,0.5539,204,18,0.8919173045003657,11.0,0.6201151609420776,0.17402367,0.0217973333333333,6.0,19.2,64.2,248.9,1031.3,4080.9,13600.9,22113.9,85,0.82296306,0.08258116,0.9803353,0.1708119,0.9613031,0.4032258,0.03362133,0.1685316,0.4106279,325.0,0.824402
2318672.jpg,0.2721,64,4,0.8226917816613722,28.0,0.4368092119693756,0.35480094,0.0862833249496981,6.9,22.6,85.7,372.9,1811.8,7836.7,23359.5,33058.8,65,0.810931,0.2973423,0.9663641,0.1005065,0.9035997,0.4424084,0.06880344,0.2358736,0.321706,498.0,-1.22166
2319115.jpg,0.0516,18,2,0.9230991559297672,5.0,0.1974024623632431,0.06522334,0.0065225225225225,6.9,23.5,71.8,238.1,665.5,1623.4,4319.8,7487.0,15,0.7344225,0.06283437,0.9194364,0.6014385,0.9809849,0.4606061,0.004024024,0.1491472,0.4240032,389.0,1.15886
2319899.jpg,0.2082,39,3,0.8445904631259835,15.0,0.3613243699073791,0.3003726,0.0528648648648648,6.5,19.7,54.5,186.6,765.9,3228.4,12162.2,21164.8,10,0.7269527,0.5486047,0.8944656,0.1680323,0.8648701,0.4727273,0.06955556,0.2877197,0.247858,261.0,0.0746898
2320658.jpg,0.8069,327,13,,,0.8241533637046814,0.59051955,0.13988125,8.0,39.4,176.6,735.3,2750.8,8842.8,23037.8,32826.3,35,0.74271625,1.149637,0.8357655,0.06197198,0.7786493,0.4779874,0.1568125,0.4006,0.2132788,1133.0,-0.566066
2321657.jpg,0.7453,446,10,0.8059959273474516,36.0,0.8023214936256409,0.4054968,0.113424,8.0,31.2,117.1,464.3,1808.6,6194.0,18161.8,28660.4,75,0.7081385,0.6941189,0.9291968,0.08255581,0.8273334,0.4758064,0.109408,0.3559431,0.1423258,697.0,-0.0590122
2323842.jpg,0.3673,21,4,0.8902592255140989,1.0,0.2946773469448089,0.1392661,0.0042595870206489,5.4,13.4,33.9,107.7,407.3,1651.0,6744.9,13632.5,75,0.76104146,0.131833,0.9677401,0.1604472,0.9361956,0.4553571,0.03562242,0.2466942,0.153547,144.0,1.56199
2325092.jpg,0.5165,425,13,,,0.7208137512207031,0.5196693,0.1552372881355932,8.0,35.2,158.2,755.7,3510.3,13168.3,33269.4,44543.0,10,0.77132136,0.8784688,0.7899312,0.1280359,0.8124438,0.4772727,0.1178418,0.4205028,0.3755677,1071.0,-1.07425
2325612.jpg,0.3606,36,2,0.820230678857394,39.0,0.4113535583019256,0.34378153,0.0291711229946524,7.7,30.6,133.9,654.4,3250.6,13012.3,32383.1,42161.3,75,0.8702941,0.2190906,0.9699617,0.1603472,0.9118457,0.4516129,0.0524492,0.3066898,0.3331876,872.0,-0.582511
2326199.jpg,0.2909,88,6,0.749980807680945,38.0,0.5288347601890564,0.5234476,0.1073408450704225,7.8,29.3,114.2,482.1,2225.2,9917.3,32464.7,46734.9,35,0.7093661,1.21492,0.8563134,0.05988664,0.7611192,0.4772727,0.115262,0.4377033,0.4157321,712.0,-1.33999
2326294.jpg,0.468,211,12,0.7947069091169934,41.0,0.5764349102973938,0.4626963,0.0720299401197604,7.7,39.9,186.4,862.7,3225.5,8466.1,17373.7,24504.6,75,0.7678388,0.5263761,0.9046054,0.1247884,0.8728224,0.4698795,0.07492216,0.3561936,0.2242348,1353.0,-1.07146
2326310.jpg,0.2094,98,4,0.8168152223598586,22.0,0.3991010785102844,0.33241338,0.0454447300771208,2.0,4.0,8.0,16.0,32.0,63.9,127.5,254.3,65,0.77849215,0.3545085,0.9610442,0.1002497,0.9038929,0.4559585,0.03826735,0.2203667,0.0,16.0,1.32889
2330120.jpg,0.2361,12,2,0.9142671201733332,5.0,0.1713185161352157,0.09002833,0.0036276276276276,6.5,15.6,42.7,131.1,428.8,1317.0,3859.5,6980.4,75,0.7805112,0.04681435,0.9875243,0.2109693,0.9814234,0.4393939,0.004192192,0.1357938,0.2859602,178.0,1.82017
2332851.jpg,0.751,140,7,0.8416297918575887,18.0,0.6221306920051575,0.28856444,0.1187807807807807,8.0,41.5,183.4,762.0,2674.5,7121.2,15955.1,23785.8,85,0.69629735,0.3325871,0.8826717,0.2699327,0.906339,0.469697,0.04933934,0.2973554,0.1831692,1221.0,-0.895267
2333648.jpg,0.1625,70,8,0.8605433965252219,17.0,0.396624892950058,0.22878316,0.0489819277108433,7.4,21.4,54.7,168.6,549.7,1798.6,5200.6,9110.6,65,0.81629467,0.2127206,0.968338,0.1788846,0.9468951,0.4424242,0.02771687,0.1883615,0.06977568,230.0,-1.02655
2333800.jpg,0.7221,88,4,0.8036460617816554,40.0,0.4574840068817138,0.38398132,0.0366377708978328,8.0,41.1,208.0,929.8,3367.1,9029.2,18163.6,23805.9,85,0.7428263,0.5098432,0.9515651,0.1522789,0.8889733,0.465625,0.05086687,0.2956058,0.34849,1346.0,-0.764714
2334681.jpg,0.5527,266,12,,,0.6817136406898499,0.42187405,0.0755315315315315,7.2,29.2,105.7,454.1,1990.8,8013.7,24917.1,37116.5,35,0.7706521,0.517004,0.9447703,0.09365863,0.89185,0.4606061,0.07525525,0.3107527,0.4775664,599.0,-1.36986
2335471.jpg,0.2542,191,9,0.7481478580737718,53.0,0.571391761302948,0.5964586,0.1308228228228228,8.0,39.7,188.8,921.9,4235.4,14937.2,34475.2,45911.4,25,0.73812073,0.9432198,0.8978562,0.06222329,0.8032753,0.4757576,0.1215616,0.4181942,0.3569237,1491.0,-1.3827
2336116.jpg,0.0614,11,1,0.8998039353916524,2.0,0.165570318698883,0.04157652,0.0021001344086021,7.3,11.0,19.9,58.4,188.4,503.4,1168.0,2189.8,45,0.83382386,0.005103515,0.8927299,0.9757044,0.9975606,0.4390244,0.005112327,0.1103191,0.04853338,88.0,-3.1423
2338995.jpg,0.9682,456,14,0.7014283018836162,80.0,0.8656427264213562,0.71099126,0.1496586666666666,8.0,56.3,339.3,1772.3,7435.0,23679.0,49022.8,58657.7,65,0.7491109,1.324232,0.8971362,0.08968618,0.7883629,0.4704301,0.1485547,0.4339769,0.5089131,2575.0,-1.07285
2339760.jpg,0.6434,220,10,,,0.6847629547119141,0.54435045,0.1157653333333333,8.0,42.9,220.2,1115.7,4760.3,16388.5,40041.6,53060.7,65,0.7769785,1.015385,0.8141075,0.07951709,0.7963613,0.4758064,0.105344,0.4124551,0.3141077,1662.0,-0.656685
2340390.jpg,0.298,184,11,0.8204396091206475,34.0,0.5130325555801392,0.39180857,0.069568,8.0,37.6,167.1,782.7,3434.5,11585.5,28462.5,40455.2,15,0.71563375,0.4352064,0.9073199,0.1048112,0.8394589,0.4596774,0.06762667,0.3929173,0.3294631,1252.0,-0.981904
2340751.jpg,0.4843,107,1,0.8041379004467482,40.0,0.4861055016517639,0.3764938,0.0901106407108842,7.8,33.1,145.2,648.8,2616.2,8543.8,19555.0,25548.8,85,0.80975056,0.4950641,0.9340337,0.2730567,0.9031978,0.4547739,0.06635221,0.2331445,0.3957277,895.0,-1.20092
2341259.jpg,0.1139,23,3,0.8954088054170417,9.0,0.1932146698236465,0.1176548,0.013125748502994,7.4,25.6,75.6,234.9,689.4,1675.4,3406.5,4510.5,15,0.6984797,0.1097044,0.9708854,0.7999302,0.9817304,0.439759,0.01794012,0.1023393,0.07062485,361.0,1.21208
2341268.jpg,0.834,343,9,0.7084274076212967,70.0,0.8125443458557129,0.7290895,0.1817032640949555,8.0,31.8,134.4,611.7,2686.4,10823.0,32880.1,47254.4,65,0.696666,1.197856,0.8935866,0.08369333,0.7817656,0.4670659,0.1335193,0.4550069,0.2447955,902.0,-0.887004
2341434.jpg,0.8516,267,16,,,0.8228697776794434,0.67174125,0.1574790419161676,8.0,44.5,239.8,1238.2,5496.3,18261.0,38331.6,47874.9,35,0.7276058,1.200719,0.8741342,0.06360998,0.776573,0.4728916,0.131473,0.4537944,0.5106962,1749.0,-1.62658
2341705.jpg,0.134,17,2,0.8988988281060134,4.0,0.1881797611713409,0.11723984,0.012836676217765,7.3,18.1,41.7,108.3,332.1,1036.7,2936.0,5304.8,25,0.82184744,0.0833874,0.9647251,0.2485787,0.9738615,0.4508671,0.01408596,0.1490659,0.03969809,157.0,1.72669
2343930.jpg,0.5775,132,10,0.8457793642406454,21.0,0.5426406860351562,0.31238478,0.0591670103092783,8.0,45.8,239.6,1141.2,4313.9,12961.7,31374.8,44252.6,75,0.742649,0.5273681,0.8581541,0.2053951,0.8620271,0.4647303,0.05333196,0.3480866,0.258906,1700.0,-0.513076
2344410.jpg,0.7317,116,7,0.7904156506072145,25.0,0.6989215612411499,0.44622108,0.1941497326203208,7.7,35.3,166.6,780.8,3264.5,11268.0,28647.5,40732.7,75,0.69698346,0.8769518,0.8089688,0.1201416,0.7921016,0.4758064,0.1142567,0.4103654,0.3174368,1102.0,-1.25887
2346577.jpg,0.3357,118,9,,,0.4776578545570373,0.33362937,0.0723413173652694,7.7,28.0,103.8,406.8,1601.6,5890.6,17624.3,26553.7,25,0.7676829,0.4049356,0.881966,0.2037168,0.8781797,0.4759036,0.0695509,0.3003992,0.1809551,597.0,0.0307824
2346742.jpg,0.2763,201,7,,,0.6238439083099365,0.61546,0.1085765765765765,8.0,39.1,200.8,981.2,4099.5,13424.7,31806.2,42814.6,20,0.74167234,0.9445317,0.9248964,0.07192794,0.8173109,0.4666667,0.1020961,0.3821181,0.3652913,1441.0,-1.18498
2347458.jpg,0.0,46,2,0.9021762103132356,9.0,0.2656832337379455,0.13413839,0.0164864864864864,7.6,18.6,53.5,141.5,454.4,1538.2,4595.7,7723.9,10,0.82469153,0.1662966,0.8746758,0.4521721,0.948456,0.4757576,0.0169009,0.2048388,0.07374063,221.0,0.17875
2348432.jpg,0.2509,50,3,0.8760593203891772,16.0,0.3377738893032074,0.2083368,0.0181861861861861,7.7,14.4,35.7,94.9,339.0,1298.1,4683.4,9097.6,35,0.71356434,0.09225658,0.9766454,0.204052,0.9635583,0.4151515,0.02004805,0.1669109,0.1102757,114.0,-0.37848
2349335.jpg,0.1235,15,4,0.9330074847009447,3.0,0.1582049280405044,0.07064438,0.0017653333333333,6.3,19.1,53.7,178.1,475.3,1205.8,3954.0,7665.5,65,0.7256946,0.07852505,0.9094074,0.5541047,0.9730511,0.4677419,0.001877333,0.1917422,0.07959773,309.0,-3.1423
2349737.jpg,0.7161,250,11,0.7762924671788346,52.0,0.6824780106544495,0.43450537,0.1408439716312056,8.0,34.8,154.3,637.0,2482.6,8329.9,20925.3,28231.9,75,0.725382,0.4510439,0.9119862,0.1910152,0.8696786,0.4642857,0.07630496,0.3352577,0.3055802,892.0,-1.25621
2349948.jpg,0.5759,238,8,0.8174185076914123,35.0,0.6467892527580261,0.41542712,0.1048746666666666,8.0,43.8,228.0,1100.0,4314.6,12349.1,27817.0,38852.0,75,0.7530494,0.624171,0.8894334,0.1320721,0.8478276,0.4704301,0.102096,0.3610435,0.5862445,1554.0,-1.04951
2350120.jpg,0.8886,304,15,0.7217289518419756,73.0,0.8013257384300232,0.6045284,0.1345525525525525,8.0,47.0,236.3,1083.8,4090.6,13268.6,33490.0,45337.5,65,0.7455914,0.8026202,0.9133915,0.06320963,0.810115,0.4636364,0.1191051,0.4076997,0.319287,1667.0,-1.82317
2352159.jpg,0.5905,193,13,0.8083437636051372,36.0,0.6248320937156677,0.38863346,0.0878738738738738,7.6,31.6,122.0,502.0,1990.0,6604.2,16949.0,25094.1,55,0.69848377,0.5010201,0.9454088,0.1515062,0.8816867,0.4636364,0.0646967,0.3383283,0.2259996,791.0,-0.943282
2352250.jpg,0.4003,269,19,,,0.6736805438995361,0.559592,0.1084159021406727,8.0,37.1,173.2,834.6,3774.3,12811.6,29834.3,39868.1,10,0.78637934,0.8550312,0.9108315,0.07342293,0.8265259,0.4722222,0.1094006,0.3865933,0.2348267,1221.0,-0.342331
2353541.jpg,0.9444,464,15,,,0.8538840413093567,0.5814161,0.19983,8.0,55.0,335.5,1796.5,7713.0,23595.1,47405.2,60790.6,75,0.694745,1.219088,0.7685331,0.09722151,0.7758012,0.4748744,0.15321,0.4618783,0.7394897,2607.0,-0.979411
2354333.jpg,0.4414,149,10,0.7404747052246625,34.0,0.5942249298095703,0.53348583,0.1203783783783783,2.7,4.7,8.4,16.2,32.1,62.3,123.0,243.7,15,0.73046124,1.41545,0.847104,0.1046107,0.7970228,0.4787879,0.1086967,0.3046727,7.69976e-05,18.0,1.43162
2355303.jpg,0.635,229,15,0.7455797769384533,72.0,0.6701605319976807,0.5827343,0.1397885714285714,8.0,42.9,221.8,1034.3,4335.3,14638.4,34346.8,46018.8,35,0.780498,0.4613341,0.9512693,0.09597475,0.8714072,0.454023,0.08414857,0.3573886,0.4186409,1397.0,-1.73506
2356281.jpg,0.2865,39,3,0.8986965410335798,6.0,0.3212479054927826,0.14823766,0.0605422885572139,4.7,14.5,43.8,150.2,530.6,1856.8,6115.8,11772.7,30,0.8070017,0.1262376,0.9082115,0.2775522,0.9386048,0.4425,0.01138806,0.2027711,0.1834717,196.0,-0.0124586
2357275.jpg,0.2769,86,2,0.8614177673700792,20.0,0.3434206247329712,0.25631776,0.0271891891891891,4.8,19.8,75.1,289.2,1119.5,4415.3,15699.2,26553.2,70,0.85465705,0.2086515,0.9630433,0.1523221,0.9265642,0.4515151,0.04015015,0.2516136,0.2892217,417.0,0.889183
2358947.jpg,0.9051,300,11,0.6862918183271497,67.0,0.7893157005310059,0.7039255,0.1911242603550295,7.9,48.1,269.5,1382.1,5823.5,19146.3,43420.6,55550.7,75,0.72228295,1.327139,0.8495891,0.06555645,0.761741,0.4732143,0.1414024,0.489929,0.4780864,2019.0,-1.20192
2359604.jpg,0.5231,118,7,0.8090002871596486,30.0,0.5338627696037292,0.37960628,0.066736,7.6,34.0,149.4,681.9,2882.8,10641.1,31407.2,45857.9,75,0.6901413,0.2810207,0.9640349,0.105307,0.9061058,0.4489247,0.04722667,0.3338524,0.6730428,966.0,-1.66371
2360344.jpg,0.5761,252,10,0.7683522185458234,47.0,0.713107168674469,0.50123703,0.1466621989414226,8.0,33.5,152.3,694.2,3061.1,10725.2,26215.0,35269.9,85,0.795102,0.7294968,0.8634796,0.09296159,0.8274438,0.4690722,0.1213124,0.3475753,0.2386292,1003.0,-0.553461
2360803.jpg,0.7376,172,9,0.7448881296313393,51.0,0.5445876121520996,0.5604228,0.0879893333333333,8.0,42.9,194.8,820.1,2905.5,8876.0,24037.9,36599.9,85,0.7413936,0.7678343,0.9025428,0.06229053,0.8094485,0.4704301,0.095984,0.3983449,0.2524853,1277.0,-1.35479
2360892.jpg,0.147,28,2,0.8881424737999187,9.0,0.2305958122014999,0.1425992,0.0127683284457478,7.7,24.3,74.5,246.9,824.7,2264.6,5426.8,8797.1,30,0.84258986,0.1702995,0.9591694,0.3648513,0.9573376,0.443787,0.01384751,0.1615914,0.2624779,400.0,1.49621
2360927.jpg,0.385,68,7,0.8889737083687291,12.0,0.4374842941761017,0.16346774,0.0189333333333333,6.0,21.3,72.2,264.7,1034.5,3952.1,13786.4,24575.0,65,0.80984086,0.0962672,0.976737,0.1703374,0.9540845,0.4247312,0.026176,0.2118098,0.2871846,366.0,-0.212357
2361056.jpg,0.6957,395,19,,,0.8350441455841064,0.6790719,0.1572032085561497,8.0,37.9,166.9,793.9,3700.3,14774.5,42923.9,58371.1,35,0.70925593,1.514328,0.8181011,0.05086589,0.7596421,0.4784946,0.1501177,0.4532585,0.2754639,1144.0,-1.16041
2361407.jpg,0.7204,200,12,0.7997490150375758,38.0,0.6228512525558472,0.39481813,0.0887357859531772,8.0,42.0,195.7,799.9,2740.1,8093.8,20156.8,29117.3,85,0.78487414,0.5819532,0.927902,0.08290143,0.8494904,0.4662162,0.08526421,0.3372598,0.2182956,1277.0,-0.461016
2362134.jpg,0.3053,82,4,0.7065869128324458,44.0,0.4744401276111603,0.6201012,0.1057305389221556,7.8,28.0,95.7,304.5,941.1,2757.4,7506.0,12626.2,75,0.79457444,1.327985,0.8833049,0.0647302,0.8060369,0.4698795,0.1004072,0.3695329,0.05965669,478.0,-0.729777
2362334.jpg,0.5793,193,9,0.7141540171401699,76.0,0.657278299331665,0.6319827,0.1243940298507462,8.0,46.9,238.8,1152.2,4393.0,13943.5,33712.9,44440.5,75,0.79671574,0.8717076,0.9070047,0.06840391,0.8331453,0.4668675,0.1094806,0.3931025,0.3755491,1738.0,-1.08748
2363398.jpg,0.3383,35,5,0.9009254696284572,5.0,0.3672693967819214,0.15315238,0.0236053333333333,7.4,15.1,37.2,107.8,325.8,1098.3,3976.4,7923.6,45,0.632956,0.1762405,0.9253454,0.3128539,0.9322446,0.4623656,0.03136533,0.2351858,0.06934797,159.0,0.0898772
2363587.jpg,0.2052,55,5,0.8821540496754473,6.0,0.333429217338562,0.19775721,0.0105135951661631,7.4,19.9,62.0,221.6,843.0,3237.9,10505.4,17332.5,35,0.6504943,0.2645109,0.9625994,0.2385498,0.9025519,0.4847561,0.04971601,0.2458489,0.2318162,330.0,-0.118505
2364076.jpg,0.6015,58,7,0.839753440001672,29.0,0.4640717804431915,0.32037342,0.038984,8.0,35.6,172.3,877.0,4005.2,14332.3,37061.3,51623.1,90,0.7588996,0.3929419,0.9643629,0.1276212,0.9302322,0.4497992,0.036964,0.241472,0.3869059,1140.0,-0.9444
2364340.jpg,0.5996,158,12,0.751803014992822,47.0,0.6119939684867859,0.5138897,0.067798319327731,8.0,51.4,288.5,1488.3,6089.5,18710.9,42200.6,54949.5,85,0.7815672,0.9067435,0.8604687,0.06823961,0.7713203,0.4745763,0.07077311,0.4535724,0.5321798,2162.0,-1.40271
2364477.jpg,0.6295,85,8,,,0.5128493309020996,0.35643393,0.0616456456456456,8.0,31.9,125.0,535.0,2137.8,6897.4,17662.7,25723.8,85,0.8120647,0.38427,0.9503018,0.1014844,0.9116477,0.4575758,0.04298498,0.2497057,0.2618716,763.0,-1.18209
2364729.jpg,0.3416,76,9,0.842619191556501,22.0,0.4888207614421844,0.32808793,0.0942939814814814,7.9,28.2,92.5,320.7,1152.0,3931.4,12273.4,19340.1,95,0.77878714,0.3562573,0.954773,0.1508721,0.8946397,0.4469274,0.04764467,0.1968557,0.1537246,445.0,-0.404564
2366125.jpg,0.6855,149,8,,,0.5563845634460449,0.5980442,0.1264024024024024,8.0,40.1,208.5,1039.8,4470.2,15179.0,34729.9,44648.8,85,0.7380753,0.6942594,0.9273319,0.07373238,0.8200295,0.4666667,0.1228649,0.4045285,0.3161064,1530.0,-0.987652
2366508.jpg,0.5613,88,5,0.8196622087494202,23.0,0.4315673112869262,0.37079164,0.0611573333333333,7.6,31.2,123.1,473.7,1882.8,7206.6,21567.3,33591.8,75,0.7180233,0.7599519,0.8871278,0.1338806,0.8653901,0.4758064,0.065248,0.3359751,0.4698962,727.0,-0.551931
2366550.jpg,0.5973,113,7,0.7589630584222098,51.0,0.545220673084259,0.48752075,0.0840900321543408,7.9,38.4,178.5,852.2,3771.8,13095.3,31034.4,40769.6,75,0.7526389,1.038115,0.8382645,0.08534073,0.7769887,0.4772727,0.08480386,0.4101458,0.5845069,1233.0,-0.961805
