image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC0,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
31.jpg,0.34,141,21,0.835506990697544,42,0.567840039730072,0.38617295,0.0620223461025347,1.0,8.0,31.5,139.2,598.0,2496.5,10057.9,36702.3,66804.8,15,0.6752269,0.7516441,0.886873,0.1069121,0.8771631,0.4582278,0.06571732,0.2764095,0.1496128,914,-0.159888
32.jpg,0.08,149,25,0.8768264489254443,22,0.5031418800354004,0.2499525,0.0225402611015818,1.0,8.0,32.3,125.3,488.5,1921.6,6315.4,16110.6,24064.8,10,0.7278088,0.2046385,0.9596407,0.2643424,0.9509097,0.4329114,0.03334286,0.120792,0.0780132,674,0.192902
33.jpg,0.38,174,26,0.8867576991444435,33,0.5703698396682739,0.2288687,0.0205429584334626,1.0,8.0,44.4,225.5,1104.0,4537.2,13982.5,33178.3,48410.1,10,0.73908496,0.1532412,0.9636735,0.1795379,0.9488449,0.4075949,0.03135335,0.1264686,0.2206346,1483,0.162001
34.jpg,0.72,216,17,0.8490356444531809,42,0.6038162112236023,0.32272503,0.0737254621688583,1.0,7.7,30.7,136.0,609.5,2577.7,9607.4,29820.4,48172.9,10,0.7071152,0.5282153,0.9438445,0.1135678,0.9096591,0.4468354,0.06598175,0.1601292,0.2764201,823,-1.07543
35.jpg,0.19,135,18,0.8925290997194296,10,0.5041351914405823,0.2232599,0.0181553213257512,1.0,7.9,22.4,69.2,253.4,1045.2,4434.7,16725.5,32995.2,10,0.69870234,0.2131052,0.9626273,0.1271687,0.9267581,0.443038,0.04311309,0.1568132,0.09069608,344,1.11692
36.jpg,0.15,149,13,0.8769946298120144,33,0.5128669738769531,0.27538916,0.0232442348008385,1.0,7.9,32.6,124.8,478.7,1630.1,5313.0,16991.2,32102.3,15,0.6969449,0.2872242,0.9636833,0.1262649,0.9150988,0.4050633,0.03902587,0.1357347,0.1046881,688,0.233125
37.jpg,0.66,201,34,0.8641517095824263,38,0.5887156128883362,0.28493828,0.0383412042502951,1.0,8.0,39.5,183.5,804.2,3358.7,12313.4,37261.8,60279.3,10,0.7702994,0.2285038,0.9683861,0.1208507,0.9395128,0.4296066,0.05072904,0.2100398,0.2777211,1048,-0.647069
38.jpg,0.21,110,12,0.84532764139797,3,0.4923872053623199,0.3747989,0.0765330188679245,1.0,8.0,30.4,116.7,496.2,2162.5,8507.5,27795.5,50675.6,10,0.76472706,0.3967043,0.9507371,0.08723871,0.8789549,0.4316456,0.07003526,0.2487775,0.1844923,637,-0.452673
39.jpg,0.28,99,13,0.888614625147997,21,0.4694844782352447,0.23032314,0.02170661227265,1.0,7.8,39.8,194.9,896.5,3433.5,10264.0,24224.1,36014.1,20,0.8247193,0.1881499,0.9548345,0.2297694,0.9486932,0.4126506,0.03289138,0.1112537,0.4163482,1202,0.49205
40.jpg,0.45,171,19,0.8426068141690771,51,0.567050039768219,0.35161892,0.0441642515713801,1.0,8.0,35.6,160.2,666.6,2591.7,8381.8,21370.4,34155.1,15,0.73325896,0.3367299,0.9568331,0.1021017,0.9218822,0.4310345,0.04523317,0.1570427,0.1784112,954,-0.548352
41.jpg,0.65,294,29,0.8342031600226388,50,0.6021410226821899,0.37137577,0.0421899164862356,1.0,7.8,35.8,159.7,723.3,3230.0,12698.2,40874.6,70511.7,15,0.7346572,0.3173519,0.9637846,0.105073,0.9282131,0.4303797,0.047999,0.2334836,0.3485085,980,-1.36268
42.jpg,0.31,166,20,0.8873110053057189,18,0.542786717414856,0.2268033,0.0220792834000381,1.0,8.0,39.9,190.4,838.6,3201.8,9738.0,24128.5,37939.3,35,0.70266485,0.1600614,0.9540052,0.2435451,0.9500016,0.4303797,0.03543096,0.1503927,0.1257449,1194,0.173832
43.jpg,0.49,209,29,0.8167551191847787,47,0.6262057423591614,0.41750008,0.0936696130092356,1.0,7.9,27.7,112.6,515.3,2438.8,10859.5,36830.3,59590.9,20,0.70963967,0.4710802,0.9577816,0.1183861,0.8964146,0.441265,0.06949686,0.2015548,0.1559253,644,-1.45753
44.jpg,0.15,111,14,0.8936410040169696,18,0.5189281105995178,0.21600723,0.0161771012006861,1.0,7.8,22.8,65.9,215.6,776.0,3104.3,12330.9,26897.6,15,0.7508583,0.2276221,0.9710082,0.119294,0.9174207,0.4481013,0.02236992,0.1957809,0.1079457,267,0.336765
45.jpg,0.58,159,25,0.8397472574336226,56,0.6044583916664124,0.34894717,0.0487373737373737,1.0,8.0,48.7,258.2,1323.9,5827.5,20314.5,56389.7,88170.1,75,0.73543715,0.2981777,0.9654899,0.103824,0.9243687,0.4202532,0.04662307,0.2301835,0.4756841,1774,-0.421028
46.jpg,0.8,154,29,0.8435526552607066,53,0.5977128148078918,0.3273637,0.0666949968836761,1.0,8.0,41.8,220.0,1149.1,5552.8,21352.3,61983.9,94769.5,65,0.6741183,0.3421509,0.9467863,0.1262625,0.9101449,0.4487952,0.06035611,0.2495859,0.4141711,1445,-1.13254
47.jpg,0.6,226,11,0.8572612889809466,37,0.5957237482070923,0.31413963,0.0515849298054123,1.0,8.0,27.1,111.2,464.7,1970.1,7334.8,23183.1,41815.9,15,0.7659775,0.2461238,0.9429125,0.1451808,0.9141982,0.4445813,0.05472995,0.1670137,0.1614644,592,-0.609082
48.jpg,1.0,209,38,0.8334622363329017,54,0.6755263209342957,0.3482022,0.0421100345628647,1.0,8.0,58.6,359.5,1861.5,7435.9,22698.6,55214.0,80367.9,20,0.7508942,0.2379589,0.9663177,0.1485235,0.9436127,0.433735,0.04890504,0.215982,0.3461712,2410,-0.605829
49.jpg,0.35,173,22,0.8626920692661882,12,0.5496559143066406,0.28778973,0.0411125748052241,1.0,8.0,30.4,119.2,495.6,1935.2,7002.9,23247.2,41447.5,15,0.74803936,0.2634676,0.974991,0.1164312,0.9396585,0.4014778,0.03877451,0.1828883,0.1737354,687,-0.805926
50.jpg,0.13,126,20,0.8712099670210659,36,0.4876499474048614,0.26461098,0.0289577313162218,1.0,8.0,23.6,83.2,330.8,1415.8,6006.4,21846.4,36680.2,10,0.71416754,0.1791324,0.9758422,0.2035987,0.9502172,0.4322289,0.0392076,0.1386585,0.1233195,415,-0.906882
51.jpg,0.68,158,22,0.8658126436609348,46,0.589568018913269,0.27941126,0.0377489517819706,1.0,8.0,45.5,239.6,1236.5,5554.5,18869.9,49706.9,75645.5,30,0.76817966,0.1953398,0.9641509,0.160766,0.9404216,0.4379747,0.05314823,0.2116594,0.3913321,1595,-0.413852
52.jpg,0.94,217,22,0.7912015926136698,60,0.7122702598571777,0.49456915,0.0775851323021134,1.0,8.0,48.6,255.0,1313.0,6412.1,25088.6,69903.1,105600.4,20,0.761573,0.6908807,0.8819183,0.1055816,0.8451656,0.4638554,0.1034209,0.3312648,0.4238028,1614,-0.785672
53.jpg,0.58,187,31,0.8621338706739748,40,0.657494843006134,0.29666612,0.0638279789223185,1.0,7.9,36.0,162.7,711.9,2758.6,9199.8,27135.9,46505.3,35,0.668142,0.2087328,0.9747756,0.1241223,0.940122,0.4292169,0.04662021,0.1610799,0.2026801,987,-0.323915
54.jpg,0.11,111,15,0.8454115801817937,30,0.5331665277481079,0.3530973,0.0688155369039105,1.0,8.0,25.2,77.8,310.0,1356.3,5232.3,15892.3,28575.5,20,0.75944495,0.360195,0.9705332,0.0989068,0.8956473,0.4421182,0.06770748,0.1772948,0.08132897,401,-0.0910292
55.jpg,0.2,190,13,0.8801198156725109,32,0.5340973138809204,0.2797561,0.0389611953780721,1.0,8.0,27.5,93.1,332.0,1300.1,4945.8,16974.8,32308.9,10,0.7084256,0.2508524,0.9369462,0.1762168,0.9234277,0.4076355,0.05030976,0.1778955,0.1801659,422,0.817736
56.jpg,0.09,131,19,0.897891342412172,24,0.4931502342224121,0.19285633,0.016854869449209,1.0,8.0,25.8,95.5,389.6,1631.8,6013.8,19233.2,34301.7,10,0.72037274,0.1678506,0.9705119,0.1530614,0.9490563,0.4316456,0.03000524,0.1635772,0.1949985,504,0.35278
57.jpg,0.59,185,24,0.8737456418702035,25,0.586887776851654,0.27059573,0.0236075376405565,1.0,8.0,44.5,230.8,1089.3,4442.5,15494.9,45916.1,75558.5,10,0.6929681,0.2094171,0.9398944,0.1831129,0.9321967,0.4341772,0.03699376,0.231873,0.2431865,1481,0.46758
58.jpg,0.42,126,18,0.8354617581151569,58,0.5583747029304504,0.3875195,0.0493226092089728,1.0,8.0,29.9,108.7,458.8,1961.8,8125.5,29223.2,48480.1,20,0.7142365,0.4092195,0.9664925,0.1030301,0.9148325,0.4078675,0.0470853,0.1538882,0.171048,593,-1.28169
59.jpg,0.16,204,37,0.9059626371463846,16,0.5380499958992004,0.19394279,0.0173456260720411,1.0,8.0,23.3,76.8,279.4,1135.1,4456.5,14787.4,26478.5,75,0.7755578,0.1545888,0.9593024,0.193441,0.9609787,0.4291139,0.02572303,0.1062631,0.1119477,359,0.415717
60.jpg,0.77,224,30,0.824375753454791,42,0.701758086681366,0.40066987,0.1177970423253442,1.0,8.0,46.1,237.8,1155.7,4898.1,16886.1,47619.3,76063.9,15,0.67738235,0.4820259,0.9114713,0.1562118,0.8827025,0.4533133,0.07274633,0.2892374,0.3927814,1515,-0.835435
61.jpg,0.83,234,25,0.8299207818125831,64,0.6066954135894775,0.36049291,0.0455712788259958,1.0,8.0,49.5,296.1,1747.2,8912.7,32181.2,82437.8,119487.1,20,0.81421375,0.2778016,0.954972,0.1752424,0.931847,0.4291139,0.05339599,0.2315283,0.8560696,2034,-1.34009
62.jpg,0.01,156,17,0.907530554414184,17,0.4673386514186859,0.16661878,0.005133518167226,1.0,6.8,20.1,52.4,150.0,494.3,1700.2,5722.4,11649.6,10,0.71266854,0.1120147,0.984228,0.1591392,0.950946,0.4180328,0.02297096,0.1042809,0.07174978,182,-0.00502807
63.jpg,0.21,150,16,0.8875466105270092,30,0.4737550318241119,0.22566278,0.0208679287891904,1.0,7.7,28.8,114.7,458.1,1856.1,6985.7,23245.1,41065.9,25,0.8509941,0.1722509,0.9618161,0.1796952,0.9503878,0.3990148,0.03246791,0.169424,0.7256772,590,0.579526
64.jpg,0.3,131,15,0.8584149546535783,30,0.545915961265564,0.33324534,0.041776506454891,1.0,7.9,25.9,90.1,377.4,1608.7,6717.8,24713.8,45325.4,20,0.7843137,0.4283731,0.9345379,0.1180269,0.9057657,0.4248768,0.05315669,0.1673354,0.1748397,521,-0.197468
65.jpg,0.02,96,12,0.9151837658113364,1,0.4171583950519562,0.15933335,0.0078403875573686,1.0,4.0,19.5,73.8,281.7,1063.0,4075.3,15096.3,27948.9,10,0.68626547,0.09795206,0.9772813,0.1791218,0.9595689,0.438253,0.01471896,0.1272032,0.2279666,385,0.828011
66.jpg,0.49,186,27,0.859516249223354,57,0.5476602911949158,0.2711271,0.0247674224939922,1.0,8.0,49.0,279.1,1494.3,6512.9,20495.6,47989.8,68341.4,75,0.75368106,0.2571521,0.9632323,0.1645095,0.9488656,0.4303797,0.03649623,0.13717,0.2955841,1953,-1.45407
67.jpg,0.16,91,12,0.8935583214155184,29,0.4212523102760315,0.19867694,0.0476269185360094,1.0,6.9,26.4,107.2,463.2,2031.0,8790.0,31161.8,52073.0,15,0.75925016,0.2459476,0.9464112,0.200775,0.931573,0.4275362,0.03098878,0.1584416,0.42014,587,-0.77902
68.jpg,0.22,136,17,0.8824821762604161,23,0.480248212814331,0.22953372,0.0851415094339622,1.0,8.0,26.9,104.4,434.5,1978.0,8555.1,29915.6,48706.2,10,0.6860746,0.1714239,0.976782,0.2034647,0.9431679,0.4265823,0.02668191,0.1512368,0.1583506,526,-1.1478
69.jpg,0.81,239,25,0.8635278732804039,42,0.6203304529190063,0.2901039,0.0381217838765008,1.0,8.0,37.5,164.9,720.5,3057.1,11289.3,35127.5,61384.3,65,0.7253219,0.2366298,0.9516192,0.1501741,0.9324092,0.4253165,0.04243496,0.215705,0.2288332,939,-0.64355
70.jpg,0.69,197,29,0.8286011690261033,64,0.6191638112068176,0.38643545,0.0587133123689727,1.0,8.0,50.4,283.4,1450.5,6157.3,19172.5,47376.5,74171.1,65,0.72430015,0.4039069,0.9580151,0.09864262,0.922346,0.4341772,0.05733633,0.2313941,0.4910375,1895,-0.810678
71.jpg,0.57,176,20,0.866882123125376,55,0.5886492729187012,0.29981777,0.0331070135315418,1.0,8.0,42.7,217.3,1037.1,4226.5,13938.1,39369.3,67530.3,35,0.71824366,0.2411127,0.9600019,0.1133496,0.9162666,0.4341772,0.04640985,0.2204097,0.2257503,1281,-0.159562
72.jpg,0.6,195,37,0.8226428735235487,46,0.6355364322662354,0.419155,0.1213595671142841,1.0,8.0,37.9,187.4,956.7,4518.1,17193.9,51160.0,81315.2,30,0.66626424,0.4273395,0.949747,0.1169528,0.8874555,0.441265,0.08581931,0.2750165,0.1948415,1330,-0.74113
73.jpg,0.64,181,16,0.8301036650205186,55,0.6188057661056519,0.39365292,0.0793989422527158,1.0,8.0,41.9,219.3,1090.3,4922.5,17882.7,56882.4,96806.9,75,0.73670566,0.3723114,0.9477062,0.1033219,0.8889437,0.4417722,0.06268701,0.2927407,0.4834088,1406,-1.32125
74.jpg,0.15,105,21,0.8725602165669368,15,0.4644864201545715,0.25595844,0.0809351804634823,1.0,7.8,24.0,83.8,333.4,1551.6,7178.9,26993.8,46071.7,10,0.7179815,0.2549533,0.9592213,0.2021374,0.9221424,0.4518072,0.04809479,0.1779034,0.1430109,420,-1.08785
75.jpg,0.31,395,12,0.7935751810130295,10,0.5464709401130676,0.48390836,0.0982168381932532,1.0,7.8,33.2,132.7,604.5,2726.0,11444.1,37609.0,64982.2,15,0.72593105,0.8854885,0.9126479,0.07779706,0.8227369,0.4518987,0.09648728,0.2624972,0.1877803,839,-0.397043
76.jpg,0.67,189,30,0.8171088876522816,56,0.5959984660148621,0.47359806,0.0752620545073375,1.0,8.0,31.7,135.9,620.4,2825.3,10592.4,33411.6,58155.9,20,0.7215134,0.4490468,0.950798,0.09095425,0.8999621,0.441265,0.07451414,0.2339325,0.14029,859,-0.96463
77.jpg,0.13,119,20,0.86568169073151,36,0.4893880188465118,0.30978888,0.0278550190071135,1.0,7.9,29.2,98.9,373.7,1509.4,5757.3,17540.4,28870.5,10,0.68943244,0.2595167,0.975979,0.1772851,0.9435009,0.3965517,0.03593662,0.1211337,0.1095541,501,-0.628962
78.jpg,0.35,162,16,0.8557424225226292,46,0.5505343675613403,0.32026306,0.0544489708404802,1.0,7.9,27.2,92.2,338.7,1420.2,5845.8,19691.7,32080.3,10,0.77615976,0.2685841,0.9758234,0.113326,0.936891,0.4177215,0.04192038,0.1337391,0.08829161,428,-0.620433
79.jpg,0.08,113,11,0.8899218352993009,18,0.4938708543777466,0.25465903,0.014845041322314,1.0,7.3,20.0,51.7,159.9,560.1,2033.4,6972.9,12865.4,20,0.7516103,0.2076845,0.9444023,0.1812109,0.93009,0.4244306,0.03409534,0.1189492,0.07618769,212,1.13353
80.jpg,0.67,192,28,0.8294195157615993,60,0.6065738201141357,0.40825036,0.0726514250099155,1.0,8.0,37.7,178.4,867.7,3958.9,14862.5,46575.5,76580.1,10,0.6930019,0.37099,0.9480318,0.1162152,0.9006685,0.439759,0.0638549,0.2557638,0.2660919,1174,-0.577862
81.jpg,0.42,161,23,0.8878792117080255,36,0.5585285425186157,0.23333387,0.0216552315608919,1.0,7.9,38.0,181.9,859.2,3700.3,13094.9,37833.7,61452.5,75,0.6733713,0.1715491,0.9570767,0.1879688,0.9420117,0.4329114,0.03828616,0.1898859,0.3601889,1125,0.59622
82.jpg,0.11,116,14,0.8803224628927633,38,0.481032133102417,0.26730755,0.0520395950167488,1.0,6.3,23.8,97.4,420.5,1863.4,7844.6,27967.8,49842.5,15,0.6688581,0.2557227,0.9720215,0.1567974,0.9417732,0.3719212,0.02839851,0.1406381,0.2555831,546,-1.07023
83.jpg,0.36,144,20,0.8446098642461369,42,0.5407822132110596,0.36513665,0.0686710295200861,1.0,8.0,32.5,129.1,529.1,2157.1,7815.6,25428.5,47193.9,35,0.7110044,0.3470666,0.9504066,0.1049585,0.8954511,0.4472892,0.08188283,0.240049,0.1427425,716,-0.73864
84.jpg,0.57,204,32,0.8460580804980085,55,0.5692163705825806,0.32648253,0.0342695826186392,1.0,8.0,37.5,183.2,902.3,4139.9,15742.8,47536.7,76018.7,15,0.7130886,0.1994103,0.9675125,0.1435222,0.9382656,0.4278481,0.04989518,0.2136951,0.242999,1155,-0.488706
85.jpg,0.27,141,15,0.8400502478750349,35,0.537746250629425,0.36858815,0.070750122323008,1.0,7.6,23.7,75.1,275.5,1108.5,4532.9,17116.2,33296.8,15,0.6729764,0.305835,0.9719495,0.1670859,0.9265897,0.4064039,0.04409349,0.2117796,0.2326622,328,-1.1058
86.jpg,0.69,209,34,0.8316284232802637,47,0.5925646424293518,0.36091483,0.086333857442348,1.0,8.0,42.3,217.1,1137.3,5583.8,22085.6,64834.2,100174.6,75,0.6743781,0.4979576,0.9499827,0.1337964,0.897569,0.4531645,0.05247046,0.2767339,0.2674568,1595,-0.288126
87.jpg,0.24,149,21,0.8827855169372145,33,0.5107992887496948,0.24266063,0.022939787485242,1.0,7.9,29.4,98.4,362.4,1458.7,5924.0,20210.6,34150.4,15,0.75007445,0.2049873,0.9788495,0.1346831,0.9459647,0.4120083,0.03371901,0.1800458,0.233448,443,-0.33024
88.jpg,0.27,181,24,0.892433837609655,28,0.5450827479362488,0.22775841,0.0213527042794233,1.0,7.9,30.4,118.5,403.9,1267.4,3863.7,12455.0,25577.4,35,0.69973475,0.161422,0.9751788,0.1235251,0.9405386,0.3990148,0.0315074,0.1925306,0.1499092,579,0.0513407
89.jpg,0.41,160,28,0.8585816950938129,58,0.5774839520454407,0.3022309,0.0730792112867584,1.0,8.0,33.5,144.9,672.4,2886.7,10971.9,34277.4,57557.0,65,0.6646598,0.2619447,0.9671857,0.1771365,0.9354951,0.4231928,0.0379285,0.2077913,0.2714475,876,-0.795086
