image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
person_019309.jpg,0.6323529481887817,147,26,0.8682378561734119,38.0,0.6544691324234009,0.26111016,0.0231787037884333,8.0,45.2,246.6,1306.0,6262.6,23510.9,59942.4,82910.4,35.0,0.78908414,0.338865,0.9704233,0.1844173,0.9306504,0.4514706,0.03328891,0.1483512,0.5814996,1677,-0.935031
person_005067.jpg,0.6617646813392639,163,30,0.825946915710755,25.0,0.6298299431800842,0.32803896,0.0554489245736388,7.8,30.3,124.6,546.0,2246.4,7101.2,16065.0,21122.3,35.0,0.7489277,0.2534764,0.9780094,0.1210864,0.9214261,0.4333333,0.06394684,0.1512752,0.339723,734,-0.284268
person_015730.jpg,0.8529411554336548,428,46,0.7363012028292687,73.0,0.8092013001441956,0.6804589,0.1543072289156626,8.0,50.0,305.9,1696.1,7985.6,25854.7,49407.3,58446.4,78.0,0.80576974,0.7184912,0.8655117,0.09016517,0.8035837,0.4636364,0.1670241,0.3090402,0.6372933,2269,-0.343087
person_001767.jpg,0.6911764740943909,235,28,0.7859917454039046,1.0,0.7020729184150696,0.4449853,0.0973419340488239,7.9,29.6,114.4,476.3,2171.3,9281.5,28774.2,40857.6,78.0,0.7543022,0.5462519,0.9022658,0.09577665,0.835074,0.4642857,0.09451149,0.2441843,0.2903971,618,-1.09866
person_017353.jpg,0.7058823704719543,234,33,0.7640737519268921,88.0,0.6912391185760498,0.54491645,0.1467640418690566,8.0,35.4,174.3,845.3,4109.3,17026.2,50513.7,70864.2,35.0,0.804595,0.5651968,0.9150382,0.08696007,0.8397114,0.4465812,0.1132175,0.2379957,0.4000144,1041,-1.60906
person_013123.jpg,0.6176470518112183,229,36,0.8273845167592667,41.0,0.6026134490966797,0.38143465,0.0724977148080438,8.0,38.5,200.5,1093.4,5907.7,24877.0,62169.3,84136.4,78.0,0.86895967,0.5095995,0.7982201,0.1916001,0.8704119,0.4724265,0.07177559,0.2360314,0.6335884,1396,-0.408067
person_004867.jpg,0.6764705777168274,239,22,0.8422850742616402,38.0,0.6999332308769226,0.376399,0.0871174603174603,8.0,43.8,197.1,872.8,3606.2,11951.6,31477.0,45997.2,78.0,0.7806911,0.3032011,0.9527057,0.110545,0.8957746,0.4330144,0.07393016,0.1682529,0.2437191,1173,-0.576424
person_011805.jpg,0.8088235259056091,177,23,0.7594604483521005,52.0,0.7947237491607666,0.5484188,0.1640719377945655,8.0,54.3,315.2,1719.4,7928.6,26836.9,54928.6,66899.2,25.0,0.76628846,0.3816642,0.9597384,0.1016969,0.8811646,0.4553991,0.106127,0.1516456,0.3751414,2287,-1.06476
person_012335.jpg,0.6764705777168274,153,29,0.8746331412839078,29.0,0.6518985033035278,0.2472311,0.0379288025889967,7.9,28.9,124.6,549.8,2433.6,9724.6,28254.1,39785.8,35.0,0.79576266,0.2595544,0.909752,0.2976009,0.9324179,0.4589844,0.0425299,0.1581783,0.5326731,734,-1.10075
person_010051.jpg,0.7352941036224365,232,33,0.8377874389216698,41.0,0.7488070130348206,0.3183289,0.0606657122405153,7.0,41.8,215.5,1124.5,5311.3,18706.8,44576.5,57863.9,35.0,0.72717357,0.265015,0.9720245,0.1003077,0.9212134,0.4444444,0.05518628,0.1780488,0.6971417,1412,-0.429784
person_015290.jpg,0.6764705777168274,222,28,0.7762641042578506,72.0,0.7171686887741089,0.51141423,0.0720588235294117,8.0,39.0,165.4,783.1,3709.2,13962.1,34463.7,44743.4,35.0,0.7961345,0.5766972,0.9181024,0.1187221,0.8623974,0.4553073,0.08089869,0.2273076,0.3706288,1009,-1.14567
person_017028.jpg,0.6470588445663452,160,22,0.7139372079599435,73.0,0.6522289514541626,0.63773966,0.1328888888888889,8.0,45.1,227.6,1135.0,4675.2,12968.1,21982.7,25355.2,78.0,0.7940735,0.860171,0.9220823,0.06968445,0.7968065,0.4684685,0.1261926,0.3251704,0.6108551,1559,-1.02809
person_015056.jpg,0.8529411554336548,296,52,0.7675426916674472,54.0,0.8205059170722961,0.51732016,0.158804012345679,8.0,35.4,162.6,736.2,3017.3,10003.3,24673.7,33148.8,35.0,0.697083,0.7353128,0.91861,0.09271958,0.804107,0.4701492,0.1251312,0.2949769,0.2193346,1011,-0.85416
person_014339.jpg,0.6323529481887817,217,19,0.832093364211261,31.0,0.6139262914657593,0.36802217,0.0537706666666666,8.0,32.8,131.9,540.8,2150.7,7490.0,21636.4,32432.4,35.0,0.7647488,0.2384449,0.9396653,0.1670505,0.9142662,0.438172,0.066144,0.17272,0.3270993,704,-0.577065
person_011045.jpg,0.5588235259056091,157,29,0.8621285490947828,37.0,0.5708372592926025,0.27879936,0.03259765625,8.0,28.8,104.8,414.8,1630.9,5593.4,15755.1,23436.7,35.0,0.7097396,0.1795546,0.9728965,0.2201934,0.9357311,0.4225941,0.03623372,0.1365245,0.1399409,546,-0.558279
person_012797.jpg,0.6764705777168274,327,40,0.8338130593468381,58.0,0.6860707998275757,0.35723734,0.0720305181498829,8.0,41.8,198.5,988.6,5121.2,22404.1,65385.1,90829.8,25.0,0.80365866,0.2504451,0.9557365,0.1242358,0.9083268,0.4294671,0.08364864,0.1447819,0.4929967,1203,-1.18282
person_015164.jpg,0.6617646813392639,210,24,0.7732278577211759,58.0,0.704959511756897,0.54586554,0.1666779891304347,8.0,42.6,199.7,961.6,4152.2,14597.6,40936.0,58777.2,35.0,0.75606835,0.4855429,0.9273201,0.1097036,0.848945,0.4528796,0.1142286,0.2390399,0.3324348,1286,-0.810098
person_003191.jpg,0.7941176295280457,336,47,0.7686789557897357,72.0,0.7763255834579468,0.5398802,0.110125,8.0,42.3,214.9,1099.3,5124.3,18619.0,48343.6,64245.1,25.0,0.76317686,0.4626252,0.9366409,0.09220365,0.8624985,0.4447236,0.1070292,0.2197417,0.3875727,1389,-0.88834
person_001278.jpg,0.6617646813392639,148,24,0.7847256182089803,51.0,0.6414502263069153,0.4301796,0.0924273259266884,6.6,27.5,108.1,495.8,2177.9,7745.3,19609.3,27777.2,35.0,0.74199057,0.3734265,0.9569587,0.177157,0.8977239,0.4413793,0.09571359,0.2262696,0.9154357,674,-0.872141
person_014431.jpg,0.8235294222831726,261,31,0.7308519429655375,70.0,0.7878036499023438,0.6331946,0.153950177935943,8.0,34.7,153.5,710.9,3094.0,11240.0,28119.3,36829.8,78.0,0.68863904,0.7655596,0.8993933,0.09365129,0.8315914,0.4604317,0.1319786,0.2524484,0.2494141,924,-1.47565
person_003069.jpg,0.5588235259056091,149,24,0.8914501729437775,27.0,0.5542621612548828,0.18964192,0.0194847403884264,8.0,30.8,116.4,477.0,2114.4,8233.4,22728.2,32029.1,78.0,0.7582378,0.1151371,0.9595692,0.2747793,0.9519082,0.3981481,0.03591359,0.1119117,0.2072932,591,0.0111926
person_015259.jpg,0.720588207244873,176,27,0.8483827561939639,42.0,0.7195295095443726,0.28433418,0.0387263556116015,7.5,31.5,135.9,644.5,3238.3,14292.8,43516.2,61867.7,35.0,0.76794475,0.3339501,0.9585577,0.09941719,0.8870667,0.4567901,0.05139659,0.1978447,0.4260941,777,-0.867019
person_015845.jpg,0.7058823704719543,191,44,0.7371899110543195,53.0,0.7100520730018616,0.5868829,0.1563174182139699,8.0,39.7,198.3,981.9,4333.1,14684.1,36437.3,50293.2,35.0,0.7069324,1.43446,0.8623195,0.06726661,0.7792546,0.4786096,0.1199779,0.2973932,0.2513106,1347,-0.341957
person_000722.jpg,0.6911764740943909,210,31,0.7922682730235566,52.0,0.6946588158607483,0.4372783,0.1221818181818181,8.0,37.7,175.5,860.0,4137.8,15780.0,37854.5,47970.9,35.0,0.82812077,0.4530559,0.8819489,0.1739519,0.8693892,0.4543011,0.09808021,0.2156453,0.788711,1132,-1.52106
person_004565.jpg,0.5882353186607361,198,30,0.8311642921035801,46.0,0.5901439189910889,0.3879951,0.0828596063507165,7.9,38.3,183.2,861.5,3820.8,13782.0,33270.4,44584.2,35.0,0.76721215,0.3409173,0.9381594,0.1533788,0.9042696,0.446,0.07240887,0.1672772,0.4224631,1140,-0.613772
person_000579.jpg,0.7058823704719543,156,21,0.7343350515821263,48.0,0.6886727213859558,0.6270432,0.1346563165143358,7.9,34.2,134.4,615.9,2559.3,9354.2,26087.0,37082.6,35.0,0.70258415,1.58609,0.8267942,0.0466796,0.690966,0.4783951,0.1299737,0.3771462,0.2100572,840,-1.35506
person_001677.jpg,0.6323529481887817,165,15,0.72379323214297,87.0,0.6085970997810364,0.6338964,0.1005662650602409,8.0,46.7,268.1,1467.8,7200.7,24600.7,49768.1,59968.7,35.0,0.8368496,0.6251479,0.9363688,0.09679631,0.8427356,0.4484848,0.09805422,0.2663735,0.857227,1840,-0.887793
person_014039.jpg,0.6470588445663452,200,28,0.8368241829896065,63.0,0.6820434927940369,0.36749506,0.0794067796610169,8.0,37.7,175.0,929.0,4958.7,22188.0,63434.0,86955.4,35.0,0.8885208,0.309523,0.9259711,0.1258426,0.8927348,0.4526515,0.08547552,0.1901985,0.6271442,1167,-0.143993
person_005193.jpg,0.5882353186607361,143,20,0.8311600523099657,34.0,0.6019995212554932,0.33946767,0.0780222481715936,7.0,21.8,83.4,331.5,1378.4,5503.2,16579.0,24778.1,78.0,0.69480884,0.2502171,0.9240183,0.1524446,0.9046693,0.444079,0.08144552,0.1646467,0.4491798,414,-0.517333
person_011208.jpg,0.7058823704719543,271,53,0.819704156118585,46.0,0.6520586609840393,0.39124525,0.0799683586025049,8.0,38.2,183.9,892.9,4394.2,19192.1,62916.1,96357.4,35.0,0.8043428,0.4864728,0.9488328,0.1016462,0.8590852,0.4509804,0.05939266,0.2205306,0.3896052,1143,-0.837036
person_012747.jpg,0.6911764740943909,227,33,0.728186525321178,55.0,0.6599594354629517,0.63014185,0.1148863636363636,8.0,41.5,200.8,882.0,3125.7,8276.3,14893.8,17829.6,15.0,0.8543183,0.916274,0.8378231,0.1375558,0.8258885,0.4827586,0.1244318,0.311471,0.6563404,1329,-1.5599
person_006989.jpg,0.6176470518112183,246,31,0.8193604192130577,58.0,0.5976688265800476,0.40025687,0.0597115384615384,8.0,36.2,156.8,633.5,2513.5,9645.8,30477.7,47978.7,15.0,0.695325,0.3733396,0.9648583,0.130896,0.9152802,0.4566038,0.07430347,0.1613665,0.1698926,886,-1.29357
person_020515.jpg,0.7058823704719543,221,45,0.8005960547188056,48.0,0.6807278990745544,0.49321753,0.1118039398169691,8.0,48.3,264.2,1321.7,5796.6,21163.2,60025.5,87701.7,35.0,0.729445,0.4758346,0.9543243,0.07700281,0.8607643,0.4587814,0.09397588,0.219944,0.3402093,1763,-0.495494
person_014208.jpg,0.720588207244873,231,24,0.7757744068896968,53.0,0.7300489544868469,0.53852946,0.1156168662155127,8.0,30.8,131.5,592.7,2847.5,12073.0,33637.4,45241.8,25.0,0.7823866,0.6298138,0.8925111,0.09070917,0.845845,0.4642857,0.09946208,0.2459676,0.4820596,754,-0.476713
person_005976.jpg,0.6176470518112183,152,34,0.8585476467549853,21.0,0.5895551443099976,0.28346947,0.0333742911153119,8.0,34.3,143.8,615.6,2330.9,7897.6,23763.7,37168.9,15.0,0.79642797,0.3213984,0.9520783,0.1913954,0.9020014,0.4628821,0.05626339,0.1776875,0.2943111,876,-0.21854
person_005706.jpg,0.7941176295280457,280,52,0.7923265528523028,16.0,0.7491083741188049,0.4771911,0.0933636363636363,5.9,30.4,144.7,715.5,3641.2,15276.2,39420.8,52330.3,78.0,0.81285894,0.5960439,0.9292507,0.09438611,0.8641996,0.4451219,0.08263131,0.2385051,0.6924928,921,-1.23139
person_012894.jpg,0.8382353186607361,295,30,0.8051022893760464,54.0,0.7762501239776611,0.4323037,0.0988294392523364,7.9,44.2,228.4,1242.9,6592.8,27039.2,71603.2,95112.2,78.0,0.8486607,0.4031371,0.9057035,0.1327601,0.8639241,0.4567669,0.1119229,0.2197266,0.5675445,1554,-0.713184
person_013115.jpg,0.779411792755127,377,41,0.7478630630919337,73.0,0.7487608790397644,0.6255802,0.1105448717948718,8.0,38.9,198.1,1071.6,5390.4,20407.5,44616.3,54344.7,78.0,0.86147505,0.6594728,0.9120222,0.1031116,0.8307487,0.4580645,0.1241731,0.2862885,0.6331874,1379,-1.17487
person_003922.jpg,0.75,248,41,0.8744559507345621,26.0,0.7418395280838013,0.27561855,0.0948425925925925,8.0,46.5,222.7,1016.0,4088.7,14275.5,42745.7,67478.6,35.0,0.6800522,0.1984835,0.9219499,0.1910661,0.9212047,0.4414716,0.04337407,0.1733259,0.227251,1406,-1.12696
person_005435.jpg,0.5882353186607361,206,14,0.83958636542928,53.0,0.5926886200904846,0.2578749,0.028139949845679,8.0,37.2,193.1,1058.2,6136.1,32253.7,119045.9,191071.1,35.0,0.84863466,0.2402571,0.9627175,0.1315393,0.9345422,0.4303136,0.05712382,0.2123888,0.4415102,1055,-0.249209
person_017419.jpg,0.7352941036224365,285,35,0.76490369796645,56.0,0.7552017569541931,0.5765009,0.1347485756750062,8.0,39.6,193.2,950.0,4324.2,15657.4,40176.3,53164.0,78.0,0.80831385,0.6924257,0.9012479,0.08669517,0.8077987,0.4725275,0.1003468,0.284505,0.4294659,1312,-1.22514
person_013035.jpg,0.6470588445663452,288,35,0.8038167841192903,56.0,0.6831983923912048,0.4326623,0.0744591472379752,7.7,38.1,180.0,890.1,4184.7,15856.6,39677.3,51427.4,78.0,0.7953766,0.2901006,0.9323522,0.1696156,0.8965745,0.434466,0.08457607,0.1895946,0.3391498,1134,-0.996015
person_003800.jpg,0.5882353186607361,197,33,0.8435092150738647,18.0,0.5774596333503723,0.274333,0.0725777601356483,8.0,21.7,59.5,202.1,775.7,2997.6,10181.6,17172.4,15.0,0.6328169,0.2585965,0.9320787,0.1419032,0.9096559,0.4644809,0.05725851,0.15397,0.09598449,266,-0.547598
person_005640.jpg,0.6176470518112183,194,15,0.8096586683562336,42.0,0.6464033126831055,0.40836385,0.0840240963855421,8.0,37.6,165.2,810.1,3883.0,14711.5,35399.2,45003.1,25.0,0.84998995,0.3967513,0.9314041,0.1095408,0.875728,0.4606061,0.08587952,0.2128414,0.5454214,1054,-0.694821
person_015444.jpg,0.6470588445663452,245,32,0.8173192356908544,69.0,0.6826922297477722,0.4111966,0.0805875592184565,8.0,36.4,184.4,992.0,5141.5,22027.2,62167.9,84811.1,78.0,0.80461806,0.262781,0.9702434,0.09962049,0.9007589,0.4124514,0.07485213,0.2069894,0.607832,1220,-0.999824
person_003025.jpg,0.8088235259056091,347,37,0.7927796076853278,78.0,0.7868252992630005,0.37994304,0.0559637841832963,8.0,48.3,268.0,1516.9,8513.8,44199.3,182482.1,316468.4,25.0,0.77191335,0.5244803,0.9493276,0.08315468,0.8594536,0.4376812,0.091787,0.2761306,0.3498985,1497,-1.15521
person_020352.jpg,0.6764705777168274,243,25,0.7544951462806851,57.0,0.6873766183853149,0.50669265,0.1137237519492448,8.0,39.9,205.7,1041.9,4999.5,17428.1,37012.4,45724.1,25.0,0.7984456,0.3935714,0.9579123,0.1673459,0.896434,0.4404762,0.08499776,0.1966512,0.5215285,1281,-0.629525
person_005980.jpg,0.779411792755127,204,29,0.7894270058189061,70.0,0.7629581093788147,0.52482605,0.127454248366013,8.0,49.2,287.7,1576.3,7476.9,25725.2,58825.4,75671.6,78.0,0.757934,0.4357126,0.9367782,0.09331858,0.8525579,0.4241071,0.1093268,0.226573,0.4246816,1990,-1.29518
person_017628.jpg,0.6029411554336548,128,20,0.8735867204353003,33.0,0.5491558313369751,0.25631613,0.0323875,8.0,51.0,278.9,1502.1,6749.1,20738.5,43331.9,56734.9,15.0,0.8122815,0.1709533,0.978296,0.1806358,0.9374087,0.3946488,0.04087709,0.123775,0.3403346,1910,-0.100297
person_001322.jpg,0.6176470518112183,170,33,0.7769741973272281,63.0,0.564881443977356,0.41900882,0.0672671060944042,8.0,39.9,194.0,909.3,3823.9,12168.3,27149.6,35066.8,35.0,0.8031596,0.3365819,0.9627176,0.1332636,0.8947471,0.441358,0.07437287,0.1646941,0.5000814,1192,-0.778658
person_014074.jpg,0.8235294222831726,317,64,0.8258860166792991,55.0,0.8025643229484558,0.3654608,0.0950256544238238,5.0,24.2,109.9,525.8,2749.5,12958.2,45496.2,74387.4,35.0,0.72027445,0.2804466,0.9480335,0.1204547,0.8974426,0.4280156,0.0782169,0.1964709,0.4596755,644,-0.926746
person_014020.jpg,0.7352941036224365,301,22,0.8239705295503645,11.0,0.7692073583602905,0.40775478,0.0783541666666666,8.0,45.5,260.6,1444.6,7487.3,28491.3,69375.8,93790.4,25.0,0.8253168,0.4405861,0.9185884,0.1087035,0.8772639,0.4498328,0.0758375,0.2082236,0.6206417,1823,-1.17204
person_001069.jpg,0.8235294222831726,262,41,0.7720251237101473,61.0,0.7894349098205566,0.53346074,0.1281160714285714,8.0,42.2,199.7,952.2,4281.8,15635.9,43162.8,59555.3,45.0,0.6860341,0.448397,0.9456423,0.07601212,0.8466358,0.454023,0.1113571,0.2461071,0.2788974,1221,-0.979944
person_001037.jpg,0.8823529481887817,263,27,0.7061628256808344,68.0,0.8238986134529114,0.6829343,0.166357421875,7.9,40.3,190.6,885.6,3249.6,9259.0,19101.3,22929.4,35.0,0.8277765,1.071562,0.8414925,0.06083724,0.7698691,0.4789474,0.168278,0.3087837,0.2843885,1293,-1.21515
person_014394.jpg,0.8235294222831726,328,33,0.7572501708126224,80.0,0.7633943557739258,0.5635007,0.1239272727272727,8.0,48.2,262.3,1368.3,6321.8,20892.5,44389.4,54132.8,78.0,0.7730603,0.6403595,0.9166375,0.07468912,0.8369843,0.4481707,0.1163212,0.2562566,0.702894,1782,-0.625813
person_001414.jpg,0.8529411554336548,412,44,0.7837496178258743,64.0,0.8612588047981262,0.5065595,0.0874309868875086,8.0,46.7,254.9,1348.9,6231.6,20211.4,46412.8,64127.7,78.0,0.8107405,0.4672754,0.9397933,0.08572222,0.8544682,0.44375,0.09449621,0.219316,0.3210006,1730,-0.855029
person_018188.jpg,0.7352941036224365,250,46,0.8286447381706972,50.0,0.7562543749809265,0.36704502,0.090107120352867,8.0,39.9,179.5,837.9,3747.9,14390.3,41267.3,59221.9,78.0,0.6949333,0.3821512,0.9519194,0.09962421,0.8758334,0.4585153,0.07680845,0.2131012,0.6339647,1115,-1.17011
person_018544.jpg,0.6617646813392639,187,28,0.8230263155765533,36.0,0.6571421027183533,0.3586141,0.0800762910798122,8.0,30.8,125.7,560.0,2487.8,10089.7,31461.9,44718.1,35.0,0.7584521,0.313845,0.9632272,0.1236377,0.9039484,0.4457547,0.067712,0.1687084,0.3520592,744,-0.650802
person_003134.jpg,0.7058823704719543,240,41,0.764657121270786,54.0,0.725980818271637,0.49727905,0.0672780768749217,7.9,32.8,139.5,608.2,2479.5,8014.9,20674.2,29683.9,35.0,0.75379604,0.6641638,0.9207888,0.09281768,0.8319441,0.4691358,0.08914486,0.2527169,0.204789,826,-1.07198
person_005503.jpg,0.7352941036224365,233,32,0.8144977056580278,46.0,0.7118154168128967,0.37887076,0.0693852459016393,8.0,40.2,200.9,954.7,4060.2,15048.4,41293.8,56339.7,25.0,0.7780887,0.3778827,0.9677071,0.1233891,0.90637,0.436214,0.06546343,0.1689828,0.2517509,1255,-0.982892
person_012693.jpg,0.720588207244873,275,20,0.7868382403471643,82.0,0.7296618819236755,0.45661438,0.0822488065952835,8.0,43.6,216.0,1101.3,5181.6,20274.8,61263.8,91943.1,78.0,0.7700574,0.3628889,0.9601592,0.09590625,0.8979822,0.4342949,0.07534356,0.1901594,0.3550351,1390,-2.10221
person_006412.jpg,0.7647058963775635,242,31,0.8126928273731896,50.0,0.7409460544586182,0.45120817,0.1367601199400299,8.0,49.7,267.8,1340.5,6118.1,23851.8,71706.3,106841.0,25.0,0.57958996,0.4911433,0.9291121,0.1753181,0.8776851,0.4442771,0.09843329,0.2063763,0.3604585,1786,-1.803
person_015842.jpg,0.6911764740943909,263,26,0.8208943662174546,46.0,0.6563720703125,0.4308643,0.0543333333333333,8.0,39.9,190.1,915.0,4028.0,14534.9,37096.4,51309.4,35.0,0.80038214,0.4249675,0.9422163,0.1069881,0.8785289,0.4553571,0.0718037,0.2172074,0.4045754,1239,0.059063
person_012314.jpg,0.75,212,45,0.7986972858614544,62.0,0.7213244438171387,0.43291956,0.062477140482128,8.0,47.4,239.4,1272.0,6054.7,21399.2,46552.0,58766.6,15.0,0.788616,0.4450185,0.9260597,0.1492674,0.8762344,0.4497488,0.08803824,0.2161845,0.6061466,1638,-0.414562
person_016110.jpg,0.5588235259056091,143,19,0.8640968468531005,24.0,0.5569347143173218,0.27753025,0.0579840229781886,8.0,33.4,137.9,613.5,2761.4,11764.9,41660.8,68119.4,15.0,0.61353815,0.3504401,0.9260732,0.1381942,0.9156898,0.4676259,0.05499277,0.178655,0.5413365,817,0.191747
person_007439.jpg,0.7941176295280457,294,31,0.8319863946675876,49.0,0.7862004041671753,0.23809156,0.0298352726063829,8.0,51.1,280.8,1563.0,8678.6,43426.9,173476.8,325902.3,35.0,0.722122,0.2788324,0.9449931,0.1710789,0.9047291,0.4469027,0.08472254,0.2453824,0.3902619,1377,-1.1911
person_003372.jpg,0.6176470518112183,173,27,0.8110331950973286,40.0,0.6083985567092896,0.37318453,0.0532233361180729,8.0,37.1,143.7,586.5,2125.7,6206.5,14022.7,18579.8,25.0,0.7249716,0.2921462,0.9692637,0.1068977,0.9070829,0.4440298,0.06374269,0.1604753,0.1756702,804,-0.449165
person_007414.jpg,0.779411792755127,215,26,0.7615110197092546,70.0,0.7173712253570557,0.5554748,0.1238102334823646,8.0,35.2,159.4,770.1,3740.0,14702.0,40416.8,54769.3,78.0,0.8056802,0.3806872,0.9308896,0.1021553,0.8600771,0.4395604,0.1085246,0.2446812,0.3971646,962,-0.738161
person_010690.jpg,0.6176470518112183,190,24,0.8754230795098673,40.0,0.5913025140762329,0.17014183,0.0150361689814814,8.0,43.4,206.0,1052.6,5453.4,25977.4,92537.6,142097.5,15.0,0.8149966,0.1069142,0.9872043,0.1324676,0.9559835,0.4059233,0.04929945,0.1576346,0.3451366,1049,-0.0493215
person_005090.jpg,0.7058823704719543,255,30,0.772074827590797,59.0,0.6986144781112671,0.4864648,0.0649514390091775,8.0,49.2,273.7,1442.6,5922.8,17030.5,37078.4,48952.9,35.0,0.7814577,0.5074462,0.9435667,0.09810655,0.8746008,0.4479167,0.07660162,0.2065476,0.3564092,1942,-0.507638
person_005508.jpg,0.6176470518112183,151,28,0.8679755808575299,28.0,0.550494909286499,0.27233988,0.0258321105876901,8.0,33.0,139.4,663.8,3250.8,12907.8,33469.4,47580.1,35.0,0.78919077,0.3201541,0.9603593,0.1257711,0.9032487,0.4571429,0.04774629,0.1583529,0.3975751,840,-0.174456
person_004880.jpg,0.5882353186607361,274,23,0.7994454074607402,31.0,0.6016899347305298,0.43761063,0.1066813186813186,8.0,29.5,118.0,545.1,2493.9,9408.6,25180.8,34880.4,35.0,0.8148364,0.5054082,0.8833728,0.1142476,0.8469219,0.4689441,0.09665934,0.2449126,0.3547086,725,-1.48938
person_004682.jpg,0.6323529481887817,205,28,0.8264038706508527,36.0,0.6693434119224548,0.34529138,0.0727244694867266,8.0,31.4,123.3,621.9,3199.1,14075.0,41672.5,59382.2,35.0,0.84326524,0.5005544,0.9096838,0.1077664,0.8603068,0.4727626,0.07995963,0.2160504,0.5574816,782,-0.686978
