image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC0,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
16.jpg,0.62,66,7,0.822445325074828,42.0,0.5541742444038391,0.39006025,0.0702595870206489,1.0,5.7,24.9,105.8,511.5,2662.7,12408.0,38437.7,52230.0,15.0,0.6402026,0.3234315,0.9456687,0.09827503,0.8711171,0.4494048,0.08680826,0.2379941,0.4831574,645,-0.617362
17.jpg,0.6,61,3,0.7861369792743673,54.0,0.4674715101718902,0.44361407,0.0681082981715893,1.0,7.9,33.0,141.4,676.1,3168.5,11885.0,29525.0,38543.3,10.0,0.78618544,0.3344691,0.9651838,0.1118611,0.8907083,0.4017857,0.0509564,0.2036146,0.5065078,821,-1.11709
18.jpg,0.62,75,1,0.7779651621751782,4.0,0.3788267076015472,0.37316483,0.0375450819672131,1.0,7.7,38.9,183.1,826.1,3359.1,10168.0,21755.9,29815.1,20.0,0.79744434,0.230694,0.9822952,0.2435516,0.9517762,0.3473895,0.03544672,0.1432322,0.8379734,1111,-0.0736065
19.jpg,0.26,54,3,0.8305793515571711,34.0,0.3597754836082458,0.27888218,0.0318725345167652,1.0,8.0,39.2,163.2,736.3,3133.2,9833.8,19934.1,24705.9,30.0,0.8190601,0.3276953,0.9416254,0.4116614,0.9299238,0.4560669,0.04897682,0.1520648,0.3979898,1005,-0.0198115
20.jpg,0.22,18,5,0.8786879520285948,12.0,0.28967946767807,0.17745419,0.0182262210796915,1.0,7.6,27.0,96.7,397.3,1667.4,6495.7,21063.6,32509.6,35.0,0.8472567,0.08956701,0.9834954,0.1490127,0.960371,0.3654619,0.02247815,0.136377,0.5666432,485,0.27397
21.jpg,0.89,103,17,0.8262133342862326,48.0,0.576616108417511,0.394106,0.1110386740331491,1.0,8.0,32.5,151.3,764.8,4074.3,18615.4,50554.1,63491.4,75.0,0.7552956,0.2685315,0.9447194,0.1058425,0.8788418,0.4111111,0.123547,0.2158932,0.670509,892,-1.01747
22.jpg,0.52,150,6,0.813686876378204,55.0,0.5057748556137085,0.45282745,0.0683915662650602,1.0,8.0,28.7,99.1,398.8,1781.1,7542.0,24445.4,36167.9,65.0,0.80141735,0.4110269,0.8760859,0.1302421,0.8517842,0.4575758,0.1068253,0.2304779,0.2597042,514,0.0211944
23.jpg,0.89,207,12,0.7380560006573481,80.0,0.7737812399864197,0.6765522,0.2338451882845188,1.0,7.9,32.6,142.8,723.1,3863.2,17512.0,48780.0,65602.4,35.0,0.63154,0.8538332,0.8839635,0.0869566,0.7746647,0.4411765,0.14241,0.3095439,0.3923348,876,-0.691151
24.jpg,0.68,60,11,0.8718197227027188,31.0,0.425057053565979,0.23131907,0.0946494117647058,1.0,6.7,25.1,82.5,344.0,1489.3,5982.1,17210.8,25321.1,35.0,0.7527421,0.1503679,0.964856,0.305015,0.9342669,0.4016064,0.04309177,0.1429992,0.2273915,420,-1.22892
25.jpg,0.82,154,3,0.8018868435231545,63.0,0.5938694477081299,0.4637298,0.059,1.0,8.0,31.3,135.4,664.9,3473.8,16145.9,48438.6,64753.7,45.0,0.7170755,0.6622612,0.8904114,0.07193168,0.7949194,0.4590909,0.08523982,0.2742881,0.4040918,843,-0.422615
26.jpg,0.71,130,6,0.778502393455291,90.0,0.5953393578529358,0.5462742,0.0920163265306122,1.0,8.0,32.4,141.9,698.0,3730.6,17860.8,55980.2,75580.5,65.0,0.6828615,0.5395174,0.9162605,0.07221304,0.8177747,0.4437751,0.1009755,0.2660816,0.4539335,838,-0.722957
27.jpg,0.86,245,1,0.7772877835065936,73.0,0.6781502366065979,0.4961645,0.0739946236559139,1.0,8.0,35.5,160.6,801.9,4244.9,18916.2,50189.8,63376.3,65.0,0.73456854,0.6518251,0.889147,0.09428941,0.8352159,0.4567568,0.09206989,0.2574624,0.5243428,980,-0.54969
28.jpg,0.8,125,5,0.8227304208789575,71.0,0.5736463069915771,0.42321166,0.0946082949308755,1.0,8.0,36.5,169.1,889.2,4686.7,20627.3,57311.9,73489.1,70.0,0.77409685,0.360582,0.8885265,0.1288749,0.8637214,0.4096386,0.07817511,0.2292366,0.5142851,1097,-1.05518
29.jpg,0.54,156,5,0.7167048319610814,10.0,0.6125530004501343,0.71422607,0.140973293768546,1.0,7.3,24.2,78.8,300.8,1278.9,5564.6,20663.8,32299.3,20.0,0.78659165,1.086053,0.8710104,0.05578157,0.7650968,0.4700599,0.1518338,0.2999862,0.2069964,406,-0.915684
30.jpg,0.34,113,4,0.6409552851439636,61.0,0.5686123967170715,0.85950625,0.1206582278481012,1.0,5.3,13.8,32.1,76.9,238.8,865.5,3221.8,6577.9,20.0,0.85028124,2.196447,0.8453907,0.2160479,0.7795855,0.4698795,0.1549013,0.2554515,0.04041845,95,-0.393475
31.jpg,0.77,181,6,0.6825313857877365,69.0,0.6703929305076599,0.7202707,0.1468235294117647,1.0,7.3,31.6,153.2,774.5,3924.1,16108.9,40564.4,53010.1,65.0,0.7625206,0.796495,0.9404045,0.08754454,0.8143544,0.4519774,0.1588964,0.2889244,0.4003837,954,-1.00787
32.jpg,0.69,94,4,0.8129017372204528,54.0,0.5497883558273315,0.47296885,0.0907052631578947,1.0,8.0,43.7,208.9,1102.8,5763.2,23228.2,56560.5,69712.6,15.0,0.776563,0.469344,0.9246262,0.077041,0.82638,0.4497355,0.1177737,0.2484614,0.4833991,1390,-0.939674
33.jpg,0.18,83,4,0.849687958177141,3.0,0.3904405832290649,0.29392272,0.0325014925373134,1.0,7.2,27.1,93.6,378.9,1720.2,6590.8,17210.5,23178.6,35.0,0.8207805,0.2618084,0.9405807,0.4029663,0.9220086,0.4558233,0.05903284,0.160406,0.3284487,500,0.0149872
34.jpg,0.4,144,8,0.7935460102790964,37.0,0.4681469798088074,0.44549012,0.0535166775062714,1.0,6.6,30.8,134.3,591.8,2641.2,10418.3,28652.6,40977.8,25.0,0.8018321,0.4591849,0.8662029,0.2339754,0.8482242,0.4561403,0.07827163,0.2588652,0.493537,806,0.7584
35.jpg,0.16,32,8,0.8654423900995839,24.0,0.2879699468612671,0.2345615,0.0407791563275434,1.0,4.4,16.5,62.5,232.7,971.9,4103.8,14206.3,22577.8,85.0,0.72226304,0.1548954,0.9693145,0.2696273,0.9406615,0.4225,0.052134,0.1568354,0.6755019,296,1.89805
36.jpg,0.48,37,4,0.792221668585206,41.0,0.5314443111419678,0.45793802,0.0935494736842105,1.0,7.8,27.2,102.1,465.2,2351.3,11248.3,39024.6,56409.9,75.0,0.7793209,0.5187638,0.910732,0.09074257,0.8386652,0.4427966,0.1142358,0.238473,0.5461937,587,0.0450503
37.jpg,0.89,203,14,0.8241725616353598,25.0,0.7034547328948975,0.3883536,0.1247437185929648,1.0,4.8,20.1,73.0,293.7,1345.3,6258.6,24053.5,38945.5,35.0,0.62348855,0.5183181,0.90969,0.08138975,0.8132629,0.4621212,0.1662261,0.2570318,0.2810668,359,0.523209
38.jpg,0.7,197,25,0.8648382692383004,2.0,0.5459563732147217,0.24280956,0.0280375335120643,1.0,5.5,18.6,55.3,205.2,792.5,3233.7,11754.2,19859.4,65.0,0.66619587,0.2344045,0.9641213,0.1527521,0.9154385,0.4675676,0.05733512,0.165866,0.1877399,260,-0.473741
39.jpg,0.5,86,14,0.864824384163076,11.0,0.4871770441532135,0.20672558,0.0150635451505016,1.0,4.7,18.9,63.5,236.1,994.6,4127.4,13989.6,22301.5,35.0,0.5477152,0.1500593,0.974526,0.2207126,0.9358914,0.4493243,0.04684281,0.1572575,0.3024436,308,0.250018
40.jpg,0.76,161,17,0.8300609218659797,30.0,0.6337593197822571,0.37687725,0.0808093994778067,1.0,4.8,22.0,80.4,355.5,1697.5,7616.6,26866.4,40967.2,45.0,0.66622984,0.3557435,0.9502732,0.08770234,0.8606893,0.4417671,0.1016449,0.214604,0.3828333,456,0.386517
41.jpg,0.83,124,7,0.7625182043764948,82.0,0.6187239289283752,0.54288006,0.1172106824925816,1.0,7.9,36.6,177.9,932.2,4727.3,17794.7,39235.3,48432.2,85.0,0.79563653,0.4198605,0.9508138,0.09180551,0.8726524,0.4311377,0.1138279,0.2164115,0.4816656,1109,-0.75857
42.jpg,0.4,58,5,0.7388033950895451,49.0,0.5338668823242188,0.6277421,0.1205758513931888,1.0,7.2,24.6,97.6,390.6,1661.2,6354.7,19797.0,30508.6,35.0,0.82308656,1.475963,0.7883781,0.05823544,0.7132255,0.4839357,0.1512508,0.3318184,0.2007262,507,-0.922676
43.jpg,0.56,143,1,0.7721672447653153,51.0,0.5503975749015808,0.48656055,0.08337558685446,1.0,7.0,29.3,114.9,506.2,2388.8,9677.0,26697.5,37850.7,35.0,0.76373005,0.6222304,0.9308468,0.0758509,0.8270235,0.4669811,0.0907277,0.2591174,0.2678081,656,-1.30648
44.jpg,0.47,93,19,0.7506423313761185,44.0,0.5728565454483032,0.5008723,0.074691823899371,1.0,7.3,21.6,73.3,291.9,1232.2,5075.5,16549.0,25050.8,45.0,0.78041935,0.7676611,0.8969629,0.1251522,0.8418236,0.4683544,0.09720755,0.2362809,0.1436256,402,-0.971862
45.jpg,0.65,106,22,0.8635412543169948,24.0,0.5499705076217651,0.28170267,0.0563166666666666,1.0,7.5,21.4,64.9,250.7,998.9,3847.8,12922.6,20666.8,45.0,0.5502376,0.2622578,0.9807401,0.1166353,0.8958738,0.452514,0.06105,0.1793519,0.1536103,328,-0.354299
46.jpg,0.72,136,25,0.8419466369588711,28.0,0.63484787940979,0.32187897,0.0852453825857519,1.0,8.0,31.2,133.6,614.4,2789.2,10867.7,30107.4,41424.8,20.0,0.6416023,0.2626255,0.9214007,0.1427468,0.8947508,0.4494681,0.07919789,0.1971434,0.3088276,845,-0.666748
47.jpg,0.29,48,3,0.844935651976035,35.0,0.4639625549316406,0.36811233,0.0356146044624746,1.0,8.0,32.5,133.7,676.0,3462.6,15452.7,46362.7,63680.9,35.0,0.64147466,0.4090081,0.9489043,0.1128179,0.845068,0.4497992,0.0812576,0.2334361,0.3440214,847,-1.17036
48.jpg,0.25,158,1,0.8292340063418743,28.0,0.4828897416591644,0.3975873,0.0412060301507537,1.0,7.0,20.6,60.8,202.0,767.9,2899.4,9663.9,16659.3,35.0,0.8463699,0.366814,0.8822216,0.1762563,0.8838089,0.4520202,0.081,0.1841524,0.09691814,256,1.29297
49.jpg,0.28,48,4,0.8931822180288448,9.0,0.363228291273117,0.15440868,0.0191075268817204,1.0,3.7,16.2,45.0,151.8,639.2,2783.0,10264.5,17423.2,45.0,0.8123657,0.09883558,0.9713625,0.1882451,0.9524313,0.3674699,0.03263441,0.1291201,0.3202898,180,0.365539
50.jpg,0.22,96,4,0.7664557341985784,5.0,0.4962704181671142,0.4880013,0.1068,1.0,8.0,34.9,145.5,664.9,3010.3,10952.8,28042.9,37379.8,75.0,0.775483,0.741147,0.9342064,0.1483145,0.8235146,0.4733728,0.1337176,0.2547,0.2396241,925,-0.770057
51.jpg,0.21,77,5,0.8280492900805528,16.0,0.4660000205039978,0.29856822,0.049716814159292,1.0,7.6,25.2,85.5,338.9,1501.5,6408.1,21033.7,30411.1,85.0,0.6603917,0.4227156,0.963985,0.1358504,0.8583979,0.4613095,0.07271387,0.2029518,0.4019926,432,-0.568398
52.jpg,0.82,183,2,0.7806842370896478,55.0,0.5602948069572449,0.5359813,0.1247306122448979,1.0,7.9,35.4,137.3,632.5,3135.1,13891.7,42286.4,59720.7,75.0,0.7532467,0.5039671,0.9011225,0.1248266,0.8458634,0.4405738,0.1438163,0.248083,0.3979067,833,-0.738812
53.jpg,0.04,4,3,0.8035825530030244,17.0,0.2258384376764297,0.3507793,0.0810153466703206,1.0,5.0,13.0,37.7,110.5,328.6,1192.0,4569.6,8443.6,75.0,0.88325894,0.4386981,0.9640397,0.09258793,0.8256,0.4417178,0.2023071,0.2143453,0.2293406,134,1.51923
54.jpg,0.5,85,6,0.8048922522764803,52.0,0.449583888053894,0.4342293,0.0934613003095975,1.0,5.0,23.0,102.0,474.8,2418.9,11140.1,33123.4,44877.7,75.0,0.79784447,0.4359255,0.9386932,0.0868457,0.8474233,0.4598393,0.08866254,0.2527141,0.5856798,619,-1.78446
55.jpg,0.82,111,11,0.8192247475487896,55.0,0.550599992275238,0.39117754,0.1168971428571428,1.0,7.4,31.0,123.0,547.2,2609.9,11180.2,31896.1,43658.5,70.0,0.7388336,0.2295334,0.9590669,0.1298445,0.9037873,0.4109195,0.08285714,0.2018324,0.4821905,673,-0.999987
56.jpg,0.31,28,0,0.8118570868380958,19.0,0.4556331038475036,0.37164116,0.1535661016949152,1.0,4.3,16.1,63.3,268.0,1272.6,5784.6,21118.2,32811.9,65.0,0.81634223,0.3635746,0.8692787,0.1338728,0.8567523,0.4554794,0.1455661,0.2354712,0.4443715,364,0.557854
57.jpg,0.24,66,3,0.8214483829012905,29.0,0.4568475782871246,0.33551195,0.1044818652849741,1.0,4.7,18.2,76.1,332.8,1560.2,6570.8,20553.7,30789.6,65.0,0.7657742,0.2211065,0.9592558,0.1820869,0.9167712,0.3815261,0.05541451,0.1875561,0.3588973,429,-0.755267
58.jpg,0.65,56,12,0.7395128308884372,83.0,0.4937351644039154,0.6160527,0.076176,1.0,8.0,43.4,228.6,1246.1,6465.9,24570.4,51754.1,64264.6,45.0,0.7437684,0.6259826,0.9386016,0.1240179,0.8289857,0.438172,0.115776,0.2801671,0.9304359,1552,-0.321452
59.jpg,0.68,134,3,0.7977375020223653,47.0,0.6528067588806152,0.5337634,0.1898842975206611,1.0,8.0,31.1,140.7,702.1,3764.4,17604.5,51532.6,66009.2,40.0,0.6216398,0.7074811,0.8577332,0.07356041,0.7607191,0.4722222,0.1800881,0.3170468,0.3498695,894,-0.785534
60.jpg,0.64,126,8,0.7643232604375026,51.0,0.5582982897758484,0.4958963,0.0915,1.0,7.4,29.1,115.8,514.6,2471.2,11217.4,36098.4,51000.7,40.0,0.7840945,0.3877442,0.954891,0.09246159,0.8764507,0.434555,0.0812552,0.2301493,0.5355858,651,-1.49282
61.jpg,1.0,274,30,0.7908455582367839,63.0,0.6881284713745117,0.49946737,0.140067469879518,1.0,8.0,32.4,124.6,537.6,2533.1,10680.5,32675.9,47080.4,65.0,0.7322643,0.4069807,0.9299282,0.08703033,0.8480807,0.4236948,0.1075325,0.2290988,0.2845747,666,-0.761456
62.jpg,0.69,99,11,0.8263676361048384,44.0,0.5460124611854553,0.38383707,0.1381967213114754,1.0,6.9,26.1,108.4,510.3,2535.1,11860.6,37309.8,53598.3,30.0,0.7622992,0.3818175,0.9332126,0.1110551,0.8560962,0.4386792,0.08215456,0.2427588,0.5575494,630,-0.896404
63.jpg,0.73,143,9,0.7939411872109469,55.0,0.4983580708503723,0.41297853,0.0442350119904076,1.0,8.0,32.7,148.0,704.2,3283.0,12315.8,33054.9,45359.2,45.0,0.79908425,0.4506154,0.9403371,0.1064292,0.8965178,0.435743,0.04834532,0.1947658,0.4211172,898,-1.57742
64.jpg,0.44,51,6,0.855549618468709,24.0,0.4446089267730713,0.28852057,0.0401679790026246,1.0,7.3,26.4,98.4,443.4,2121.9,9001.0,25839.1,36539.7,10.0,0.8285901,0.3186947,0.948607,0.1406384,0.8832149,0.4518072,0.05533858,0.2014891,0.5302,588,-0.315632
65.jpg,0.65,90,12,0.8560570459967614,24.0,0.4519563317298889,0.32432878,0.0610342857142857,1.0,7.7,25.0,93.1,401.9,1907.5,8712.6,28998.3,42046.6,30.0,0.8241758,0.3150258,0.9318931,0.1186643,0.8626874,0.4558233,0.09598286,0.2172705,0.4505535,524,-0.149778
66.jpg,0.32,19,4,0.8606116232415846,4.0,0.4339947998523712,0.2981222,0.0392954545454545,1.0,5.1,19.3,68.6,270.8,1246.7,5559.4,20578.3,33082.2,10.0,0.89402336,0.5178974,0.7566544,0.129922,0.8068873,0.4819277,0.1329205,0.2501913,0.284154,374,-0.286907
67.jpg,0.75,87,11,0.8290243773860281,37.0,0.5037294030189514,0.3747329,0.0660649651972157,1.0,7.9,29.2,105.3,493.3,2456.7,11738.4,41781.9,60214.8,45.0,0.8010257,0.4015442,0.8388156,0.1318652,0.8301144,0.4558233,0.1442552,0.2442676,0.5167063,645,-0.145135
68.jpg,0.44,44,3,0.8421089000430518,16.0,0.4051483273506164,0.32388955,0.0427205542725173,1.0,7.5,29.0,104.8,466.5,2341.5,10810.9,36228.3,53243.8,45.0,0.86647725,0.5901574,0.8518649,0.1027453,0.8109134,0.4698795,0.07409238,0.2563587,0.4983676,617,-0.539609
69.jpg,0.82,176,1,0.7591467773892836,43.0,0.7233473062515259,0.6372686,0.151237687366167,1.0,7.4,32.0,135.1,631.9,3083.5,13334.9,40479.9,55303.2,25.0,0.80267406,1.113774,0.8951219,0.09161622,0.7912102,0.4612069,0.1579957,0.2679957,0.4088975,844,-0.970283
70.jpg,0.86,140,22,0.8208347859183752,54.0,0.558862566947937,0.45891297,0.0823485477178423,1.0,8.0,31.7,135.0,671.0,3514.6,17124.2,54507.5,73596.7,75.0,0.8067657,0.4403704,0.9055277,0.1047674,0.8439308,0.4458333,0.08809543,0.2403596,0.6059409,837,-1.72953
71.jpg,0.25,80,17,0.8739810422195845,17.0,0.4262847900390625,0.21664453,0.011678947368421,1.0,7.6,18.4,66.7,245.5,988.8,3695.5,10752.5,16224.9,35.0,0.7778758,0.1558222,0.9337233,0.3106523,0.9338912,0.4285714,0.06815263,0.141214,0.2389246,326,0.998093
72.jpg,0.0,26,5,0.8941976719759152,7.0,0.2327317148447036,0.14295568,0.0097712765957446,1.0,4.9,18.2,72.9,222.5,718.2,2043.5,4840.7,7376.2,60.0,0.8507653,0.1817653,0.9684054,0.5081956,0.9619842,0.4457831,0.02370745,0.09430319,0.5749251,306,-1.1253
73.jpg,0.15,90,5,0.7505186109488148,31.0,0.4403856992721557,0.50498056,0.0635109170305676,1.0,7.1,27.8,95.8,350.8,1292.0,3864.3,7883.9,10519.4,65.0,0.9018313,0.7023479,0.8972358,0.6227553,0.9311687,0.460177,0.06514411,0.1636681,0.4968332,484,-0.36412
74.jpg,0.08,14,1,0.8756039429357966,13.0,0.2373431473970413,0.18712679,0.0201252525252525,1.0,6.8,18.4,52.4,177.9,680.6,2589.2,7875.5,12412.0,20.0,0.85024357,0.1570494,0.983951,0.2607515,0.9596606,0.3963415,0.02424647,0.1167502,0.160841,231,0.268569
75.jpg,0.26,68,10,0.8176567314741933,29.0,0.4381283521652221,0.34649977,0.0374955489614243,1.0,7.8,32.0,128.4,607.3,3006.1,12895.9,35596.2,47260.5,45.0,0.75875145,0.2440311,0.9684069,0.1216581,0.9042959,0.4101796,0.04779822,0.1942018,0.4311427,727,-1.06312
76.jpg,0.54,100,15,0.8113785476849716,53.0,0.4968447685241699,0.41411006,0.06167,1.0,7.9,31.2,132.0,639.9,3129.5,13528.8,41102.8,56509.8,35.0,0.793229,0.3324749,0.9333903,0.1139318,0.8767195,0.3944724,0.06004,0.202775,0.7194338,797,-0.260433
77.jpg,0.22,37,7,0.8534011431576358,15.0,0.4030373096466064,0.29433516,0.051010101010101,1.0,5.4,22.9,93.7,419.4,1967.8,8169.5,23897.4,35052.2,15.0,0.7961209,0.4324666,0.9259681,0.09027401,0.8281426,0.4619289,0.04670139,0.2427837,0.4725978,584,-1.17701
78.jpg,0.5,59,8,0.790317559169957,43.0,0.455078125,0.45011175,0.1472279792746114,1.0,6.8,24.6,96.9,432.4,2095.1,9584.2,30633.6,43573.8,35.0,0.8332743,0.4900371,0.9558794,0.1162447,0.8579468,0.4453125,0.07864249,0.2406131,0.3821238,530,-2.11297
79.jpg,0.36,31,5,0.8255261250610793,27.0,0.4128622710704803,0.36637592,0.0517506925207756,1.0,8.0,29.6,122.8,563.9,2755.1,12337.2,38090.9,52095.2,45.0,0.73492503,0.3354319,0.9419695,0.1007856,0.878401,0.4232804,0.06193352,0.2081108,0.4105842,671,-0.361073
80.jpg,0.45,36,4,0.7745450025821875,39.0,0.4784164726734161,0.515513,0.1326871508379888,1.0,7.9,46.2,252.6,1414.2,7299.7,25504.2,54327.8,65821.4,75.0,0.8244398,0.6273838,0.8178685,0.139593,0.8104011,0.4658635,0.1191508,0.2697933,0.677993,1942,-1.18068
81.jpg,0.34,9,2,0.8267825606367077,25.0,0.4241299331188202,0.3498901,0.098520202020202,1.0,8.0,31.1,129.7,604.4,2935.3,12748.4,38160.3,51810.6,75.0,0.85385805,0.4014127,0.9502541,0.1133781,0.8630924,0.4618474,0.1052121,0.2320135,0.2971419,800,-0.246482
82.jpg,0.64,80,5,0.7993320955711222,41.0,0.593813955783844,0.41622955,0.1547875647668394,1.0,8.0,25.2,101.9,447.1,2167.0,9722.1,30579.4,43459.2,75.0,0.7800162,0.7046234,0.9061167,0.09619808,0.813207,0.4658635,0.08751813,0.2493005,0.2031524,558,-1.28457
83.jpg,0.02,35,5,0.8429358084010953,13.0,0.2760715782642364,0.27105388,0.039116049382716,1.0,6.7,19.3,45.1,101.8,321.6,1131.5,3605.3,5600.2,65.0,0.86941856,0.277297,0.9806202,0.5419589,0.9454461,0.4156626,0.03094321,0.09213169,0.07108125,124,-0.140727
84.jpg,0.14,23,3,0.8605880247191805,10.0,0.2257468849420547,0.20120236,0.0156899224806201,1.0,6.6,26.6,81.1,296.9,1165.2,4110.4,9882.2,13278.0,65.0,0.8779598,0.2224819,0.9777021,0.518343,0.956577,0.4257028,0.02337468,0.115714,0.3772053,402,-1.58113
85.jpg,0.48,87,6,0.7301956225666183,41.0,0.5597018599510193,0.549188,0.1432202531645569,1.0,7.9,31.3,136.3,638.7,2867.0,9131.6,18799.9,25225.5,30.0,0.7490078,0.9050203,0.9509308,0.1888228,0.8468285,0.4457831,0.1235342,0.2526717,0.2226111,846,-1.56534
86.jpg,0.33,185,2,0.6960980933614852,43.0,0.4539802074432373,0.6399772,0.1239132791327913,1.0,7.4,28.7,115.4,488.7,2066.8,6924.9,18073.6,25096.3,30.0,0.89593697,1.346136,0.9203132,0.2215763,0.8695805,0.4518072,0.1074851,0.246598,0.7367987,665,-0.0932119
87.jpg,0.39,108,1,0.7260269449271882,58.0,0.4701668620109558,0.57916075,0.1057315789473684,1.0,7.9,27.7,117.4,511.3,2102.1,6908.9,16146.0,21800.5,20.0,0.78752816,0.9360053,0.9220544,0.2688259,0.9103038,0.4497992,0.09117369,0.2084632,0.3392299,699,-0.456507
