image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,gemini surprise score
objects_bear_COCO_train2014_000000465347.jpg,0.4558823406696319,105,4,0.7622918521362433,1.0,0.4466770887374878,0.5233783,0.1200081168831168,7.8,23.0,71.7,228.6,950.9,4043.9,16502.1,32388.5,0.8157019,0.8071372,0.9207218,0.07261364,0.8080837,0.4626866,0.1261306,0.3536854,0.2185659,279,-0.0340413,65.0
objects_refrigerator_COCO_train2014_000000463309.jpg,0.5,154,11,0.8204248318380852,40.0,0.508927047252655,0.37587082,0.0490888466042154,8.0,29.2,103.3,389.1,1489.5,5209.5,15529.5,25575.5,0.7210098,0.3685721,0.9094729,0.1549007,0.8965386,0.4646226,0.06301961,0.2411117,0.2271291,532,-0.802521,15.0
objects_skis_COCO_train2014_000000255660.jpg,0.5441176295280457,111,12,0.7939120468198223,20.0,0.5099384784698486,0.4160305,0.0827408854166666,7.6,33.9,141.6,609.0,2447.0,8796.1,26574.4,42825.9,0.69714785,1.246055,0.7995684,0.0592814,0.7413805,0.4790795,0.1437044,0.390204,0.3954167,893,-0.68325,45.0
objects_oven_COCO_train2014_000000546517.jpg,0.5,82,5,0.8242586625345504,11.0,0.4716369211673736,0.3504033,0.0590330882352941,7.4,39.3,194.5,905.5,3547.0,11565.3,27306.3,38835.0,0.78816414,0.3110964,0.9797879,0.2051587,0.9446467,0.42891,0.03748897,0.2231924,0.4005746,1285,-2.26943,75.0
objects_fire hydrant_COCO_train2014_000000289621.jpg,0.5147058963775635,181,22,0.8212861537121751,38.0,0.5142360329627991,0.38814533,0.069345703125,7.9,38.0,174.5,791.1,3276.3,11367.2,31192.9,46391.6,0.73739016,0.6179414,0.9246979,0.1000691,0.8721402,0.4686193,0.0642806,0.2908399,0.1893252,1198,-1.46082,65.0
objects_bowl_COCO_train2014_000000324923.jpg,0.779411792755127,308,59,0.7901128441901525,59.0,0.7430441379547119,0.40055823,0.1167300936768149,7.9,44.9,220.7,1059.0,4532.8,15076.3,38004.8,53385.7,0.7465268,0.2968192,0.9627982,0.1756266,0.9064227,0.4386792,0.07155298,0.3008587,0.499926,1437,-1.06872,10.0
objects_parking meter_COCO_train2014_000000205887.jpg,0.4852941036224365,99,6,0.8547546406458219,18.0,0.4764249622821808,0.29390183,0.0525325520833333,7.9,27.7,115.7,496.5,2137.5,8130.4,22447.5,33047.3,0.8616184,0.3941643,0.9674053,0.09898289,0.8837584,0.4639498,0.05070964,0.2704568,0.2532532,727,-0.32372,65.0
objects_mouse_COCO_train2014_000000452072.jpg,0.5,155,12,0.8187083004260703,44.0,0.4922931790351867,0.37000507,0.0716861979166666,7.9,41.3,212.7,1090.8,5332.6,21450.1,59945.1,82213.8,0.74886036,0.4011939,0.9625629,0.09890125,0.8736619,0.4592476,0.04685547,0.33787,0.5302166,1589,-1.40845,45.0
objects_pizza_COCO_train2014_000000101248.jpg,0.5441176295280457,156,40,0.8286894107939459,10.0,0.5420441627502441,0.351502,0.0742498536299765,8.0,33.6,142.0,611.1,2598.9,9724.1,27584.1,40553.8,0.73563117,0.1536908,0.9764736,0.2034582,0.9385474,0.384434,0.04849971,0.202803,0.4571338,774,-1.79298,45.0
objects_skis_COCO_train2014_000000062067.jpg,0.5,118,15,0.8565671999599598,29.0,0.4847565293312073,0.28816468,0.0393765836148648,8.0,31.5,124.8,526.4,2328.1,9754.6,31247.7,47070.9,0.6781432,0.426289,0.9307251,0.128487,0.8985041,0.4661017,0.05008446,0.262361,0.2621121,755,0.0436746,75.0
objects_handbag_COCO_train2014_000000359470.jpg,0.4117647111415863,65,7,0.8422027173326433,49.0,0.4611453711986542,0.33038738,0.0543536558669001,8.0,31.1,134.4,626.7,2943.5,12337.2,42122.5,66701.8,0.86620516,0.3262555,0.9628105,0.095147,0.9003001,0.4200627,0.05103437,0.2371105,0.3319396,806,-0.314643,10.0
objects_tv_COCO_train2014_000000398133.jpg,0.5,97,11,0.8479584133663293,29.0,0.5015427470207214,0.28893268,0.0448266666666666,8.0,34.5,137.3,584.4,2493.2,9147.0,26441.5,38263.9,0.8392036,0.2156794,0.9676148,0.1228276,0.9266695,0.4327957,0.04850667,0.2468196,0.3332784,774,-0.516132,35.0
objects_bird_COCO_train2014_000000255051.jpg,0.2205882370471954,15,2,0.8717322138508203,15.0,0.2842139899730682,0.2069182,0.0685528621495327,7.9,29.7,115.6,482.8,2060.1,6964.0,19981.7,33583.2,0.7845029,0.191256,0.9785054,0.263462,0.9387553,0.443662,0.02833309,0.2409025,0.2720366,642,-1.75484,20.0
objects_bear_COCO_train2014_000000172036.jpg,0.4411764740943908,119,5,0.835399482293102,28.0,0.4581698477268219,0.36593187,0.078203125,7.2,24.2,79.3,310.8,1488.4,7230.5,28958.9,48371.7,0.8009772,0.4757825,0.9253671,0.07636949,0.8313853,0.4560669,0.1044759,0.3233919,0.2623768,388,-0.823867,20.0
objects_horse_COCO_train2014_000000095988.jpg,0.3382352888584137,103,4,0.844773371668469,11.0,0.3859628736972809,0.306733,0.0195495892018779,7.7,26.8,102.6,457.3,2122.8,8611.0,25758.0,40498.1,0.8071559,0.4151029,0.946606,0.1561691,0.8537558,0.4702194,0.06513351,0.3227846,0.4296358,655,0.0854821,25.0
objects_pizza_COCO_train2014_000000442926.jpg,0.5735294222831726,175,16,0.8056752145148615,45.0,0.5956363677978516,0.38819507,0.0531432962529274,7.4,31.3,140.7,633.7,3022.4,12685.2,40598.9,61257.9,0.79571605,0.453988,0.9393197,0.08025941,0.8494694,0.4599057,0.06124854,0.3289325,0.3160492,935,-1.47266,65.0
objects_spoon_COCO_train2014_000000125639.jpg,0.3382352888584137,67,3,0.8888655271205534,18.0,0.3095727860927582,0.20298357,0.02868,7.9,38.1,179.6,829.3,3285.8,10102.1,23062.2,33148.9,0.83628243,0.2401443,0.9516375,0.1746827,0.9457176,0.4497992,0.028008,0.2308827,0.2732065,1203,-0.274352,75.0
objects_sports ball_COCO_train2014_000000503822.jpg,0.529411792755127,129,17,0.8136722339874033,45.0,0.5006700158119202,0.37835124,0.050450087822014,8.0,43.7,214.0,1087.7,4948.1,17032.1,40157.2,54066.5,0.77025384,0.5080098,0.9229677,0.1387913,0.866834,0.4669811,0.05895784,0.3411666,0.4717725,1586,-0.794186,35.0
objects_cup_COCO_train2014_000000131030.jpg,0.5588235259056091,199,21,0.8163781685880535,47.0,0.5592813491821289,0.39889324,0.1155403645833333,7.4,37.7,190.3,981.9,4831.6,19950.1,54195.6,73135.2,0.7434727,0.3946731,0.9624727,0.1083918,0.867338,0.4451411,0.06505534,0.3002865,0.5760871,1270,-1.39345,35.0
objects_sheep_COCO_train2014_000000397325.jpg,0.6470588445663452,160,25,0.7638813130544916,59.0,0.625872015953064,0.55303407,0.1430729166666666,8.0,34.2,148.6,724.5,3574.4,15248.4,48277.6,71281.8,0.72619015,0.5131328,0.9402053,0.0842992,0.8356701,0.4451411,0.1013477,0.3837164,0.3386878,1003,-2.07277,35.0
objects_stop sign_COCO_train2014_000000166499.jpg,0.6176470518112183,240,16,0.7616497546054845,47.0,0.6423202157020569,0.517994,0.1119666466346153,8.0,39.5,202.9,1025.4,4609.5,16150.6,41027.3,56384.3,0.7301392,0.862834,0.9161121,0.07861437,0.8184491,0.4710145,0.1087553,0.3481883,0.3876469,1517,-1.45848,75.0
objects_apple_COCO_train2014_000000105697.jpg,0.3676470518112182,39,9,0.8636009172583217,1.0,0.3795394003391266,0.20324948,0.0143991510538641,4.7,21.9,101.5,491.7,2396.9,10147.6,30661.9,45631.9,0.86381876,0.07095396,0.993263,0.1310619,0.9665353,0.370283,0.01397102,0.1611571,0.5217764,593,-0.956798,35.0
objects_parking meter_COCO_train2014_000000074544.jpg,0.4852941036224365,109,4,0.8542089417311377,3.0,0.4642596840858459,0.25575966,0.0451588650627615,7.9,28.2,106.5,431.4,1786.4,6614.6,19862.0,31316.1,0.8248782,0.2947458,0.9654429,0.1054409,0.896779,0.460815,0.03460709,0.2764546,0.1639912,575,-0.713806,10.0
objects_handbag_COCO_train2014_000000494968.jpg,0.7352941036224365,293,30,0.693158336812432,59.0,0.6968750357627869,0.7133837,0.1570984162895927,8.0,54.1,308.7,1572.8,6372.4,19508.8,45576.6,62969.4,0.776355,1.539191,0.867583,0.07530975,0.7841685,0.475,0.1272731,0.4157181,0.2743232,2319,-1.30296,35.0
objects_motorcycle_COCO_train2014_000000579614.jpg,0.6176470518112183,173,15,0.8564793222726955,21.0,0.5908947587013245,0.26146922,0.1181389051522248,6.5,28.3,130.3,611.1,2544.5,7977.4,20063.9,31616.6,0.59929836,0.4945923,0.8035034,0.3098559,0.9000705,0.4740566,0.03670594,0.2768748,0.3175009,941,-0.451617,10.0
objects_fire hydrant_COCO_train2014_000000480014.jpg,0.5147058963775635,165,19,0.8908657524306313,15.0,0.5529409646987915,0.20397319,0.0943522135416666,8.0,45.8,220.2,896.6,3117.7,10528.8,30100.9,46684.3,0.57908696,0.2502381,0.9463387,0.2361707,0.9154803,0.4576803,0.02082357,0.2612164,0.4126733,1426,-0.851691,35.0
objects_car_COCO_train2014_000000514939.jpg,0.529411792755127,143,19,0.8110097913383753,32.0,0.5378656387329102,0.40063116,0.0716139705882352,7.8,27.5,88.4,278.7,943.0,3242.7,10263.6,18155.5,0.7452722,0.6081488,0.9337298,0.07600793,0.839602,0.471564,0.08022427,0.3156189,0.1032372,417,-0.109659,35.0
objects_fork_COCO_train2014_000000327178.jpg,0.5,157,5,0.8389923417214239,29.0,0.4725720882415771,0.31177354,0.0547526041666666,7.9,44.1,204.5,971.3,4426.2,16661.8,39759.6,52115.8,0.76244414,0.3738132,0.9499042,0.1497283,0.8946964,0.460251,0.0543457,0.316582,0.5032739,1340,-0.728461,35.0
objects_giraffe_COCO_train2014_000000395432.jpg,0.4264705777168274,41,5,0.8483764901803101,17.0,0.4565371870994568,0.3320609,0.0670411299765808,7.3,24.8,86.7,361.9,1595.7,6621.0,21553.4,36153.7,0.8112154,0.5029155,0.8078315,0.2042637,0.8695405,0.4787736,0.05434353,0.2915264,0.3191922,564,-0.0528239,65.0
objects_bowl_COCO_train2014_000000382641.jpg,0.5147058963775635,143,10,0.8219498148965182,49.0,0.5245175361633301,0.36288524,0.0694285049627791,7.9,34.8,167.8,840.8,4233.5,17984.8,50649.0,68949.2,0.7361897,0.1594497,0.9821654,0.1189062,0.9294667,0.405,0.0566067,0.2466682,0.5151575,1095,-1.40742,25.0
objects_toothbrush_COCO_train2014_000000020146.jpg,0.4852941036224365,85,12,0.8504617115877728,29.0,0.482294499874115,0.26594886,0.0259839173640167,8.0,35.7,159.2,702.6,2892.8,10879.8,34955.5,54704.9,0.87413305,0.2349219,0.9695417,0.1056821,0.9074308,0.4390756,0.03355125,0.2815714,0.2715747,960,-0.571136,65.0
objects_carrot_COCO_train2014_000000397143.jpg,0.6470588445663452,335,29,0.8372656775254709,47.0,0.6345828771591187,0.3199347,0.06763671875,6.9,31.2,141.6,702.3,3400.9,14508.6,47168.4,71052.5,0.73987067,0.3015788,0.9416115,0.1136897,0.8870909,0.4561129,0.05314128,0.3052517,0.6232563,983,-0.956854,10.0
objects_donut_COCO_train2014_000000548362.jpg,0.5882353186607361,183,38,0.8329901690804778,50.0,0.5819483399391174,0.3392276,0.0717252604166666,8.0,43.0,198.9,934.6,4137.4,14829.9,38748.8,55232.7,0.7532492,0.3533972,0.9522169,0.1103205,0.9032021,0.4435146,0.05507161,0.2703136,0.4580252,1236,-1.50647,65.0
objects_scissors_COCO_train2014_000000078359.jpg,0.4852941036224365,100,7,0.8476395378535849,3.0,0.4489665627479553,0.26315987,0.080538113317757,8.0,27.9,91.4,372.2,1472.2,5631.2,18598.7,31995.9,0.81783605,0.5601361,0.8612279,0.1266497,0.8673271,0.4796238,0.07718677,0.2598313,0.1955069,485,-0.362787,35.0
objects_toothbrush_COCO_train2014_000000066647.jpg,0.4558823406696319,77,15,0.8682290123171335,22.0,0.4461093544960022,0.22706549,0.0259111533957845,7.8,29.8,110.7,478.4,2101.9,8437.3,27138.5,42953.3,0.67677754,0.2185776,0.9817469,0.1198131,0.9388154,0.4388715,0.02504757,0.2351495,0.3575814,653,0.235175,10.0
objects_bench_COCO_train2014_000000403966.jpg,0.4558823406696319,64,5,0.8617130776929384,4.0,0.4619677364826202,0.26900002,0.2117169117647059,7.3,29.5,100.5,363.9,1354.1,4314.4,10550.8,15852.2,0.7218329,0.3161962,0.8563003,0.6313497,0.931915,0.4749216,0.03694118,0.2086936,0.1131714,535,-0.666081,75.0
objects_car_COCO_train2014_000000574037.jpg,0.6176470518112183,230,22,0.8678022198031047,2.0,0.6067652106285095,0.27079022,0.060263671875,7.8,33.6,137.0,559.8,2123.7,6752.1,17244.6,26461.6,0.7300903,0.2595462,0.9775722,0.1252359,0.9175636,0.4497908,0.05473958,0.2281597,0.2614411,794,-0.713861,45.0
objects_hair drier_COCO_train2014_000000392154.jpg,0.529411792755127,160,15,0.8787107113449957,22.0,0.5100562572479248,0.2312577,0.0329069010416666,7.7,29.9,116.9,522.8,2249.8,8618.5,28310.3,46989.0,0.69776624,0.2234188,0.9562613,0.1305792,0.9235491,0.4518828,0.03736328,0.2193121,0.3768434,728,0.827514,20.0
objects_bed_COCO_train2014_000000065588.jpg,0.4705882370471954,61,5,0.8805042260268312,18.0,0.4219231605529785,0.216512,0.0377897135416666,8.0,34.1,138.7,623.4,2661.6,9412.0,24199.5,35375.4,0.8366375,0.2280908,0.9612995,0.1199643,0.9224839,0.4456067,0.04119792,0.2045703,0.2490892,879,-0.164642,10.0
objects_vase_COCO_train2014_000000004963.jpg,0.5,129,19,0.8499355510998319,45.0,0.5158802270889282,0.31848422,0.0452083333333333,8.0,39.1,203.2,1058.1,5218.9,21375.3,59911.2,82589.0,0.7446073,0.2659479,0.9634908,0.1154219,0.904588,0.4435737,0.0375,0.2809614,0.7579498,1401,-1.3943,25.0
objects_laptop_COCO_train2014_000000264244.jpg,0.5441176295280457,99,10,0.8467180637941784,40.0,0.5251719355583191,0.28238097,0.1002389705882352,7.9,30.2,118.4,516.9,2273.9,8480.0,22820.5,32883.3,0.7979443,0.2126032,0.9780187,0.2508206,0.9349663,0.4498433,0.04602941,0.2284939,0.1860995,728,-0.864084,45.0
objects_remote_COCO_train2014_000000355697.jpg,0.4852941036224365,85,11,0.8649476123944123,20.0,0.4606993794441223,0.21711932,0.0374248169456067,7.8,26.0,104.0,461.7,2101.0,8271.0,28160.9,46918.6,0.80622613,0.2832878,0.9532068,0.1335089,0.921276,0.460084,0.02572895,0.2538594,0.2572854,721,-0.57837,35.0
objects_suitcase_COCO_train2014_000000251608.jpg,0.4264705777168274,79,4,0.8476470009373899,36.0,0.4457288384437561,0.29926157,0.05484375,7.0,28.2,123.5,565.2,2650.6,10769.1,30629.6,47566.8,0.85604304,0.4553624,0.8807818,0.1449691,0.8558882,0.4435737,0.03287598,0.3289836,0.5885726,765,-0.375153,35.0
objects_suitcase_COCO_train2014_000000578250.jpg,0.4705882370471954,131,18,0.854096168730592,17.0,0.5145521759986877,0.2602798,0.0355622539370078,2.0,4.0,7.9,15.6,31.2,61.8,122.4,242.8,0.7670982,0.2708896,0.9554914,0.1477514,0.9254124,0.4525692,0.04051427,0.1723169,0.0,16,1.64137,20.0
objects_dog_COCO_train2014_000000401218.jpg,0.3970588147640228,65,3,0.8587664722558621,17.0,0.442145437002182,0.2573713,0.1669522058823529,7.7,37.6,171.2,748.7,2965.7,8779.6,20363.0,29176.6,0.7946656,0.2226415,0.973012,0.3296948,0.9255797,0.4498433,0.03040809,0.2460576,0.2425343,1073,-0.621194,75.0
objects_toaster_COCO_train2014_000000313705.jpg,0.5441176295280457,184,40,0.8827868653882516,21.0,0.5581759214401245,0.2443205,0.042978515625,6.0,26.0,115.8,488.9,2113.1,8326.5,28214.1,47701.2,0.6247584,0.2160309,0.9452915,0.1418907,0.9039528,0.4435146,0.0428125,0.2823481,0.3011037,641,-0.402552,45.0
objects_chair_COCO_train2014_000000224989.jpg,0.5441176295280457,163,24,0.808003392277363,43.0,0.5393576622009277,0.38934165,0.0575138592750533,8.0,38.4,180.0,769.0,2920.2,10243.3,30248.0,45439.2,0.8257271,0.4725827,0.9238715,0.1200726,0.8730679,0.4506438,0.06057143,0.3108358,0.420525,1128,-1.00089,35.0
objects_pizza_COCO_train2014_000000437857.jpg,0.4264705777168274,53,5,0.8698723781622005,32.0,0.4328346252441406,0.23390989,0.04216796875,4.7,22.1,97.7,481.0,2442.9,11789.8,43158.7,65649.4,0.72561425,0.190744,0.9752433,0.1227059,0.9086303,0.4309624,0.02301432,0.2638856,0.7049966,630,-1.16961,35.0
objects_handbag_COCO_train2014_000000196545.jpg,0.4117647111415863,91,6,0.8080823162735955,32.0,0.4648057520389557,0.38471702,0.0795093333333333,8.0,33.5,133.6,572.4,2197.5,6966.3,18848.2,28716.9,0.8390716,0.4220227,0.9428217,0.08750356,0.8499252,0.4543011,0.05488,0.3310773,0.2150088,811,-0.292604,25.0
objects_sheep_COCO_train2014_000000123535.jpg,0.5735294222831726,173,10,0.7455045038731766,65.0,0.6072186231613159,0.5426286,0.1206920695754717,8.0,46.4,250.1,1260.7,6022.8,23122.3,53348.2,67742.5,0.76142395,0.8889812,0.9346258,0.1023805,0.8279956,0.4691943,0.1014962,0.3667699,0.414969,1732,-0.879831,35.0
objects_clock_COCO_train2014_000000494574.jpg,0.6323529481887817,250,19,0.8123619978581541,50.0,0.6088389158248901,0.42812753,0.07556640625,8.0,40.8,191.9,860.2,3589.0,12015.8,31720.1,47474.6,0.66260165,0.2494585,0.9740989,0.1001002,0.907839,0.4028213,0.07163411,0.2369444,0.2035725,1182,-0.479619,25.0
objects_bus_COCO_train2014_000000103361.jpg,0.6764705777168274,177,23,0.8126779533946635,31.0,0.6229830980300903,0.3800776,0.0677693208430913,7.8,36.6,158.7,683.1,2840.2,9949.4,28144.7,41692.9,0.73583573,0.6238634,0.8972255,0.1213179,0.864793,0.4740566,0.08163422,0.3247024,0.2651219,1078,-0.136746,30.0
objects_laptop_COCO_train2014_000000421733.jpg,0.5,169,9,0.8521670147963539,12.0,0.5318827629089355,0.28144965,0.0494014054423512,7.6,22.9,68.9,273.7,1163.4,5244.8,21777.8,38477.3,0.8318088,0.2943851,0.9669042,0.124874,0.9093685,0.442623,0.03645767,0.2027675,0.1722659,349,-0.622049,75.0
objects_bus_COCO_train2014_000000522160.jpg,0.6617646813392639,234,10,0.7688887942546216,42.0,0.5930054187774658,0.4970162,0.09201171875,7.7,34.1,161.1,766.6,3296.7,11675.9,32642.4,46433.2,0.6555708,0.9068701,0.933048,0.1157409,0.842589,0.4698493,0.09621485,0.3292226,0.2542541,1157,-1.23547,10.0
objects_kite_COCO_train2014_000000168955.jpg,0.4558823406696319,80,23,0.9244137637508684,10.0,0.444533109664917,0.10040834,0.0076204427083333,7.9,24.6,86.2,339.2,1179.0,3350.3,8315.8,13298.1,0.7055841,0.1023442,0.9888167,0.2581696,0.9600222,0.4623431,0.01460612,0.1851389,0.1478013,522,-0.050877,65.0
objects_scissors_COCO_train2014_000000001298.jpg,0.6029411554336548,164,15,0.7798164437516014,59.0,0.6177458167076111,0.44086537,0.1249817464953271,8.0,39.0,194.6,904.0,3694.0,13178.9,37670.8,54686.9,0.81853426,0.505002,0.9260066,0.109848,0.8616565,0.4624413,0.07259419,0.3069193,0.317129,1289,-0.568533,45.0
objects_knife_COCO_train2014_000000399392.jpg,0.5588235259056091,179,33,0.8216642519423178,42.0,0.5636273622512817,0.3579152,0.0702429742388758,7.8,31.3,118.6,478.0,1961.2,7587.1,24843.6,39480.1,0.79034185,0.509047,0.9056783,0.1070539,0.8598998,0.4646226,0.07925205,0.2855691,0.2254137,641,-1.12872,35.0
objects_vase_COCO_train2014_000000138494.jpg,0.3823529481887817,46,6,0.8185077768361623,32.0,0.433304876089096,0.36821166,0.0576478337236534,5.5,20.8,73.1,306.4,1364.2,5778.5,19160.6,30369.1,0.7313811,0.4545114,0.9489228,0.1098124,0.8965806,0.4733542,0.06679596,0.240403,0.198803,487,0.678919,20.0
objects_tennis racket_COCO_train2014_000000188085.jpg,0.3382352888584137,60,5,0.8429458654630967,28.0,0.3928402960300445,0.31201532,0.0456737160120845,8.0,31.2,112.3,417.3,1543.8,5385.9,14596.7,20909.1,0.73718494,0.3643394,0.8705952,0.245918,0.909643,0.4759036,0.04235045,0.2273857,0.2364441,621,-1.16632,20.0
objects_handbag_COCO_train2014_000000550569.jpg,0.6911764740943909,156,28,0.8089622774922492,29.0,0.6412526369094849,0.39277083,0.0826624707259953,8.0,41.6,194.6,883.5,3409.3,11016.1,30769.0,46085.0,0.71170753,0.6541911,0.9224278,0.1159287,0.8348873,0.4716981,0.08296619,0.3575234,0.3352478,1351,-0.438114,35.0
objects_cup_COCO_train2014_000000409834.jpg,0.5,101,17,0.8211049615877403,31.0,0.4882934987545013,0.35487285,0.0553730085784313,4.4,18.8,69.5,291.9,1274.3,4962.6,15222.2,25837.4,0.7812997,0.398946,0.9534189,0.134604,0.8919697,0.4408867,0.04520527,0.3030037,0.5603184,464,-0.492098,20.0
objects_keyboard_COCO_train2014_000000300620.jpg,0.529411792755127,102,10,0.8703822728749934,31.0,0.4933988749980926,0.22759898,0.0260416666666666,7.7,28.3,110.7,469.0,2085.1,8386.2,25571.2,39862.3,0.80897146,0.1564183,0.9802496,0.1219488,0.944653,0.4313726,0.03205714,0.2221481,0.2164851,642,-0.484616,65.0
objects_oven_COCO_train2014_000000098887.jpg,0.5588235259056091,173,12,0.7750971918247425,12.0,0.5582289099693298,0.48340002,0.1045173333333333,8.0,33.4,137.5,523.0,1945.5,7476.0,23836.8,35982.2,0.7860278,0.8258556,0.8993055,0.09142525,0.8320572,0.4698795,0.07717333,0.3419076,0.2088141,777,-0.966655,85.0
objects_giraffe_COCO_train2014_000000392015.jpg,0.5441176295280457,127,9,0.7940849299653333,30.0,0.5556310415267944,0.4995238,0.1343489583333333,8.0,26.9,100.0,444.0,2199.9,10382.8,38552.6,61746.9,0.81747967,1.070318,0.7511047,0.0824599,0.7437756,0.4769875,0.1302604,0.4199826,0.1870772,660,-0.27843,35.0
objects_scissors_COCO_train2014_000000350878.jpg,0.3823529481887817,78,6,0.8569212385333075,24.0,0.3833455443382263,0.26046026,0.0345301204819277,7.9,23.4,80.0,335.5,1486.0,6358.5,21341.2,33357.3,0.8473945,0.3009634,0.8982805,0.2000657,0.9326429,0.4727273,0.03178313,0.2503895,0.2953998,452,0.0277633,65.0
objects_couch_COCO_train2014_000000304336.jpg,0.4411764740943908,85,9,0.8760140616620005,19.0,0.455596774816513,0.2029352,0.0993084016393442,7.6,25.5,87.4,340.2,1290.8,4385.2,13136.8,21795.8,0.6877986,0.2200379,0.9702241,0.3254267,0.9366235,0.4504717,0.0257099,0.1813415,0.1221813,536,-0.592015,35.0
objects_frisbee_COCO_train2014_000000174522.jpg,0.3088235259056091,56,6,0.9007868749866114,2.0,0.305447906255722,0.15325822,0.0207552083333333,8.0,40.6,187.6,820.5,3164.0,9464.4,22452.6,33797.7,0.77819216,0.2496477,0.9259228,0.1900652,0.9299031,0.468652,0.02072917,0.2232476,0.601042,1225,-0.207115,35.0
objects_suitcase_COCO_train2014_000000511625.jpg,0.4852941036224365,100,9,0.8711600499774123,3.0,0.4355418384075165,0.20616424,0.0441625292056074,7.7,26.7,76.7,251.5,966.7,3747.5,13395.8,23446.6,0.7241957,0.1972453,0.9600545,0.195544,0.9269654,0.4553991,0.03403183,0.2155118,0.1217129,365,-0.278668,40.0
